"","prot","scaffold","Gene.Predict","id.x","gene.start","gene.stop","pos1.x","pos2.x","pos3.x","attr.x","Predict","id.y","start","stop","pos1.y","pos2.y","pos3.y","attr.y"
"119","Mcavernosa01732-RA","Sc0000019","maker","CDS",404620,404906,".","-","2","ID=Mcavernosa01732-RA:cds;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:cds","Pfam","protein_match",549,792,"2.9E-41","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 549 792;Ontology_term=GO:0004672,GO:0006468;ID=match$140237_549_792;signature_desc=Protein tyrosine and serine/threonine kinase;Name=PF07714;status=T;Dbxref=InterPro:IPR001245"
"120","Mcavernosa01732-RA","Sc0000019","maker","CDS",401784,401902,".","-","0","ID=Mcavernosa01732-RA:cds;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:cds","Pfam","protein_match",860,1045,"5.0E-64","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 860 1045;Ontology_term=GO:0009190,GO:0035556;ID=match$140227_860_1045;signature_desc=Adenylate and Guanylate cyclase catalytic domain;Name=PF00211;status=T;Dbxref=InterPro:IPR001054"
"121","Mcavernosa01732-RA","Sc0000019","maker","exon",394280,394378,".","-",".","ID=Mcavernosa01732-RA:exon:2958;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2958","Pfam","protein_match",813,853,"5.2E-6","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 813 853;Ontology_term=GO:0004383,GO:0006182;ID=match$140222_813_853;signature_desc=Heme NO binding associated;Name=PF07701;status=T;Dbxref=InterPro:IPR011645,KEGG:00230+4.6.1.2"
"122","Mcavernosa01732-RA","Sc0000019","maker","exon",403627,403762,".","-",".","ID=Mcavernosa01732-RA:exon:2942;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2942","Pfam","protein_match",549,792,"2.9E-41","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 549 792;Ontology_term=GO:0004672,GO:0006468;ID=match$140237_549_792;signature_desc=Protein tyrosine and serine/threonine kinase;Name=PF07714;status=T;Dbxref=InterPro:IPR001245"
"123","Mcavernosa01732-RA","Sc0000019","maker","exon",395310,395378,".","-",".","ID=Mcavernosa01732-RA:exon:2956;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2956","Pfam","protein_match",813,853,"5.2E-6","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 813 853;Ontology_term=GO:0004383,GO:0006182;ID=match$140222_813_853;signature_desc=Heme NO binding associated;Name=PF07701;status=T;Dbxref=InterPro:IPR011645,KEGG:00230+4.6.1.2"
"124","Mcavernosa01732-RA","Sc0000019","maker","CDS",393362,393469,".","-","0","ID=Mcavernosa01732-RA:cds;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:cds","Pfam","protein_match",860,1045,"5.0E-64","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 860 1045;Ontology_term=GO:0009190,GO:0035556;ID=match$140227_860_1045;signature_desc=Adenylate and Guanylate cyclase catalytic domain;Name=PF00211;status=T;Dbxref=InterPro:IPR001054"
"125","Mcavernosa01732-RA","Sc0000019","maker","exon",402532,402536,".","-",".","ID=Mcavernosa01732-RA:exon:2944;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2944","Pfam","protein_match",813,853,"5.2E-6","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 813 853;Ontology_term=GO:0004383,GO:0006182;ID=match$140222_813_853;signature_desc=Heme NO binding associated;Name=PF07701;status=T;Dbxref=InterPro:IPR011645,KEGG:00230+4.6.1.2"
"126","Mcavernosa01732-RA","Sc0000019","maker","exon",395310,395378,".","-",".","ID=Mcavernosa01732-RA:exon:2956;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2956","Pfam","protein_match",860,1045,"5.0E-64","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 860 1045;Ontology_term=GO:0009190,GO:0035556;ID=match$140227_860_1045;signature_desc=Adenylate and Guanylate cyclase catalytic domain;Name=PF00211;status=T;Dbxref=InterPro:IPR001054"
"127","Mcavernosa01732-RA","Sc0000019","maker","exon",394280,394378,".","-",".","ID=Mcavernosa01732-RA:exon:2958;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2958","Pfam","protein_match",549,792,"2.9E-41","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 549 792;Ontology_term=GO:0004672,GO:0006468;ID=match$140237_549_792;signature_desc=Protein tyrosine and serine/threonine kinase;Name=PF07714;status=T;Dbxref=InterPro:IPR001245"
"128","Mcavernosa01732-RA","Sc0000019","maker","exon",404620,404906,".","-",".","ID=Mcavernosa01732-RA:exon:2941;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2941","Pfam","protein_match",813,853,"5.2E-6","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 813 853;Ontology_term=GO:0004383,GO:0006182;ID=match$140222_813_853;signature_desc=Heme NO binding associated;Name=PF07701;status=T;Dbxref=InterPro:IPR011645,KEGG:00230+4.6.1.2"
"129","Mcavernosa01732-RA","Sc0000019","maker","exon",394280,394378,".","-",".","ID=Mcavernosa01732-RA:exon:2958;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2958","Pfam","protein_match",860,1045,"5.0E-64","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 860 1045;Ontology_term=GO:0009190,GO:0035556;ID=match$140227_860_1045;signature_desc=Adenylate and Guanylate cyclase catalytic domain;Name=PF00211;status=T;Dbxref=InterPro:IPR001054"
"130","Mcavernosa01732-RA","Sc0000019","maker","exon",401337,401433,".","-",".","ID=Mcavernosa01732-RA:exon:2946;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2946","Pfam","protein_match",813,853,"5.2E-6","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 813 853;Ontology_term=GO:0004383,GO:0006182;ID=match$140222_813_853;signature_desc=Heme NO binding associated;Name=PF07701;status=T;Dbxref=InterPro:IPR011645,KEGG:00230+4.6.1.2"
"131","Mcavernosa01732-RA","Sc0000019","maker","exon",401337,401433,".","-",".","ID=Mcavernosa01732-RA:exon:2946;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2946","Pfam","protein_match",860,1045,"5.0E-64","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 860 1045;Ontology_term=GO:0009190,GO:0035556;ID=match$140227_860_1045;signature_desc=Adenylate and Guanylate cyclase catalytic domain;Name=PF00211;status=T;Dbxref=InterPro:IPR001054"
"132","Mcavernosa01732-RA","Sc0000019","maker","CDS",394280,394378,".","-","2","ID=Mcavernosa01732-RA:cds;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:cds","Pfam","protein_match",860,1045,"5.0E-64","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 860 1045;Ontology_term=GO:0009190,GO:0035556;ID=match$140227_860_1045;signature_desc=Adenylate and Guanylate cyclase catalytic domain;Name=PF00211;status=T;Dbxref=InterPro:IPR001054"
"133","Mcavernosa01732-RA","Sc0000019","maker","exon",403627,403762,".","-",".","ID=Mcavernosa01732-RA:exon:2942;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2942","Pfam","protein_match",813,853,"5.2E-6","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 813 853;Ontology_term=GO:0004383,GO:0006182;ID=match$140222_813_853;signature_desc=Heme NO binding associated;Name=PF07701;status=T;Dbxref=InterPro:IPR011645,KEGG:00230+4.6.1.2"
"134","Mcavernosa01732-RA","Sc0000019","maker","exon",402532,402536,".","-",".","ID=Mcavernosa01732-RA:exon:2944;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2944","Pfam","protein_match",860,1045,"5.0E-64","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 860 1045;Ontology_term=GO:0009190,GO:0035556;ID=match$140227_860_1045;signature_desc=Adenylate and Guanylate cyclase catalytic domain;Name=PF00211;status=T;Dbxref=InterPro:IPR001054"
"135","Mcavernosa01732-RA","Sc0000019","maker","CDS",404620,404906,".","-","2","ID=Mcavernosa01732-RA:cds;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:cds","Pfam","protein_match",813,853,"5.2E-6","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 813 853;Ontology_term=GO:0004383,GO:0006182;ID=match$140222_813_853;signature_desc=Heme NO binding associated;Name=PF07701;status=T;Dbxref=InterPro:IPR011645,KEGG:00230+4.6.1.2"
"136","Mcavernosa01732-RA","Sc0000019","maker","exon",404620,404906,".","-",".","ID=Mcavernosa01732-RA:exon:2941;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2941","Pfam","protein_match",860,1045,"5.0E-64","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 860 1045;Ontology_term=GO:0009190,GO:0035556;ID=match$140227_860_1045;signature_desc=Adenylate and Guanylate cyclase catalytic domain;Name=PF00211;status=T;Dbxref=InterPro:IPR001054"
"137","Mcavernosa01732-RA","Sc0000019","maker","CDS",404620,404906,".","-","2","ID=Mcavernosa01732-RA:cds;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:cds","Pfam","protein_match",860,1045,"5.0E-64","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 860 1045;Ontology_term=GO:0009190,GO:0035556;ID=match$140227_860_1045;signature_desc=Adenylate and Guanylate cyclase catalytic domain;Name=PF00211;status=T;Dbxref=InterPro:IPR001054"
"138","Mcavernosa01732-RA","Sc0000019","maker","exon",404620,404906,".","-",".","ID=Mcavernosa01732-RA:exon:2941;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2941","Pfam","protein_match",549,792,"2.9E-41","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 549 792;Ontology_term=GO:0004672,GO:0006468;ID=match$140237_549_792;signature_desc=Protein tyrosine and serine/threonine kinase;Name=PF07714;status=T;Dbxref=InterPro:IPR001245"
"139","Mcavernosa01732-RA","Sc0000019","maker","CDS",398650,398818,".","-","0","ID=Mcavernosa01732-RA:cds;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:cds","Pfam","protein_match",549,792,"2.9E-41","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 549 792;Ontology_term=GO:0004672,GO:0006468;ID=match$140237_549_792;signature_desc=Protein tyrosine and serine/threonine kinase;Name=PF07714;status=T;Dbxref=InterPro:IPR001245"
"140","Mcavernosa01732-RA","Sc0000019","maker","exon",401337,401433,".","-",".","ID=Mcavernosa01732-RA:exon:2946;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2946","Pfam","protein_match",549,792,"2.9E-41","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 549 792;Ontology_term=GO:0004672,GO:0006468;ID=match$140237_549_792;signature_desc=Protein tyrosine and serine/threonine kinase;Name=PF07714;status=T;Dbxref=InterPro:IPR001245"
"141","Mcavernosa01732-RA","Sc0000019","maker","exon",403627,403762,".","-",".","ID=Mcavernosa01732-RA:exon:2942;Parent=Mcavernosa01732-RA;;transcript_id=Mcavernosa01732-RA:exon:2942","Pfam","protein_match",860,1045,"5.0E-64","+",".","date=27-09-2020;Target=Mcavernosa01732-RA 860 1045;Ontology_term=GO:0009190,GO:0035556;ID=match$140227_860_1045;signature_desc=Adenylate and Guanylate cyclase catalytic domain;Name=PF00211;status=T;Dbxref=InterPro:IPR001054"
"142","Mcavernosa02339-RA","Sc0000074","maker","exon",593606,593979,".","+",".","ID=Mcavernosa02339-RA:exon:853;Parent=Mcavernosa02339-RA;;transcript_id=Mcavernosa02339-RA:exon:853","Pfam","protein_match",202,331,"2.0E-43","+",".","date=27-09-2020;Target=Mcavernosa02339-RA 202 331;Ontology_term=GO:0008138,GO:0016311;ID=match$27483_202_331;signature_desc=Dual specificity phosphatase, catalytic domain;Name=PF00782;status=T;Dbxref=InterPro:IPR000340"
"143","Mcavernosa02339-RA","Sc0000074","maker","exon",591030,591472,".","+",".","ID=Mcavernosa02339-RA:exon:851;Parent=Mcavernosa02339-RA;;transcript_id=Mcavernosa02339-RA:exon:851","Pfam","protein_match",202,331,"2.0E-43","+",".","date=27-09-2020;Target=Mcavernosa02339-RA 202 331;Ontology_term=GO:0008138,GO:0016311;ID=match$27483_202_331;signature_desc=Dual specificity phosphatase, catalytic domain;Name=PF00782;status=T;Dbxref=InterPro:IPR000340"
"144","Mcavernosa02339-RA","Sc0000074","maker","mRNA",591030,593979,".","+",".","ID=Mcavernosa02339-RA;Parent=Mcavernosa02339;Name=Mcavernosa02339-RA;Alias=maker-NewChr8-snap-gene-21.41-mRNA-1;_AED=0.03;_QI=61|0|0|1|1|0.66|3|0|390;_eAED=0.28;;transcript_id=Mcavernosa02339-RA","Pfam","protein_match",202,331,"2.0E-43","+",".","date=27-09-2020;Target=Mcavernosa02339-RA 202 331;Ontology_term=GO:0008138,GO:0016311;ID=match$27483_202_331;signature_desc=Dual specificity phosphatase, catalytic domain;Name=PF00782;status=T;Dbxref=InterPro:IPR000340"
"145","Mcavernosa02339-RA","Sc0000074","maker","CDS",593606,593979,".","+","2","ID=Mcavernosa02339-RA:cds;Parent=Mcavernosa02339-RA;;transcript_id=Mcavernosa02339-RA:cds","Pfam","protein_match",202,331,"2.0E-43","+",".","date=27-09-2020;Target=Mcavernosa02339-RA 202 331;Ontology_term=GO:0008138,GO:0016311;ID=match$27483_202_331;signature_desc=Dual specificity phosphatase, catalytic domain;Name=PF00782;status=T;Dbxref=InterPro:IPR000340"
"146","Mcavernosa02339-RA","Sc0000074","maker","exon",592598,593011,".","+",".","ID=Mcavernosa02339-RA:exon:852;Parent=Mcavernosa02339-RA;;transcript_id=Mcavernosa02339-RA:exon:852","Pfam","protein_match",202,331,"2.0E-43","+",".","date=27-09-2020;Target=Mcavernosa02339-RA 202 331;Ontology_term=GO:0008138,GO:0016311;ID=match$27483_202_331;signature_desc=Dual specificity phosphatase, catalytic domain;Name=PF00782;status=T;Dbxref=InterPro:IPR000340"
"147","Mcavernosa02339-RA","Sc0000074","maker","five_prime_UTR",591030,591090,".","+",".","ID=Mcavernosa02339-RA:five_prime_utr;Parent=Mcavernosa02339-RA;;transcript_id=Mcavernosa02339-RA:five_prime_utr","Pfam","protein_match",202,331,"2.0E-43","+",".","date=27-09-2020;Target=Mcavernosa02339-RA 202 331;Ontology_term=GO:0008138,GO:0016311;ID=match$27483_202_331;signature_desc=Dual specificity phosphatase, catalytic domain;Name=PF00782;status=T;Dbxref=InterPro:IPR000340"
"148","Mcavernosa02339-RA","Sc0000074","maker","CDS",592598,593011,".","+","2","ID=Mcavernosa02339-RA:cds;Parent=Mcavernosa02339-RA;;transcript_id=Mcavernosa02339-RA:cds","Pfam","protein_match",202,331,"2.0E-43","+",".","date=27-09-2020;Target=Mcavernosa02339-RA 202 331;Ontology_term=GO:0008138,GO:0016311;ID=match$27483_202_331;signature_desc=Dual specificity phosphatase, catalytic domain;Name=PF00782;status=T;Dbxref=InterPro:IPR000340"
"149","Mcavernosa02339-RA","Sc0000074","maker","CDS",591091,591472,".","+","0","ID=Mcavernosa02339-RA:cds;Parent=Mcavernosa02339-RA;;transcript_id=Mcavernosa02339-RA:cds","Pfam","protein_match",202,331,"2.0E-43","+",".","date=27-09-2020;Target=Mcavernosa02339-RA 202 331;Ontology_term=GO:0008138,GO:0016311;ID=match$27483_202_331;signature_desc=Dual specificity phosphatase, catalytic domain;Name=PF00782;status=T;Dbxref=InterPro:IPR000340"
"150","Mcavernosa02339-RA","Sc0000074","maker","gene",591030,593979,".","+",".","ID=Mcavernosa02339;Name=Mcavernosa02339;Alias=maker-NewChr8-snap-gene-21.41;","Pfam","protein_match",202,331,"2.0E-43","+",".","date=27-09-2020;Target=Mcavernosa02339-RA 202 331;Ontology_term=GO:0008138,GO:0016311;ID=match$27483_202_331;signature_desc=Dual specificity phosphatase, catalytic domain;Name=PF00782;status=T;Dbxref=InterPro:IPR000340"
"151","Mcavernosa02620-RA","Sc0000078","maker","gene",724265,725901,".","-",".","ID=Mcavernosa02620;Name=Mcavernosa02620;Alias=maker-NewChr8-augustus-gene-54.20;","Pfam","protein_match",156,184,"0.018","+",".","date=27-09-2020;Target=Mcavernosa02620-RA 156 184;Ontology_term=GO:0005515;ID=match$84431_156_184;signature_desc=Tetratricopeptide repeat;Name=PF13181;status=T;Dbxref=InterPro:IPR019734"
"152","Mcavernosa02620-RA","Sc0000078","maker","CDS",724265,724795,".","-","0","ID=Mcavernosa02620-RA:cds;Parent=Mcavernosa02620-RA;;transcript_id=Mcavernosa02620-RA:cds","Pfam","protein_match",156,184,"0.018","+",".","date=27-09-2020;Target=Mcavernosa02620-RA 156 184;Ontology_term=GO:0005515;ID=match$84431_156_184;signature_desc=Tetratricopeptide repeat;Name=PF13181;status=T;Dbxref=InterPro:IPR019734"
"153","Mcavernosa02620-RA","Sc0000078","maker","exon",724265,724795,".","-",".","ID=Mcavernosa02620-RA:exon:2195;Parent=Mcavernosa02620-RA;;transcript_id=Mcavernosa02620-RA:exon:2195","Pfam","protein_match",156,184,"0.018","+",".","date=27-09-2020;Target=Mcavernosa02620-RA 156 184;Ontology_term=GO:0005515;ID=match$84431_156_184;signature_desc=Tetratricopeptide repeat;Name=PF13181;status=T;Dbxref=InterPro:IPR019734"
"154","Mcavernosa02620-RA","Sc0000078","maker","CDS",724975,725901,".","-","0","ID=Mcavernosa02620-RA:cds;Parent=Mcavernosa02620-RA;;transcript_id=Mcavernosa02620-RA:cds","Pfam","protein_match",156,184,"0.018","+",".","date=27-09-2020;Target=Mcavernosa02620-RA 156 184;Ontology_term=GO:0005515;ID=match$84431_156_184;signature_desc=Tetratricopeptide repeat;Name=PF13181;status=T;Dbxref=InterPro:IPR019734"
"155","Mcavernosa02620-RA","Sc0000078","maker","exon",724975,725901,".","-",".","ID=Mcavernosa02620-RA:exon:2196;Parent=Mcavernosa02620-RA;;transcript_id=Mcavernosa02620-RA:exon:2196","Pfam","protein_match",156,184,"0.018","+",".","date=27-09-2020;Target=Mcavernosa02620-RA 156 184;Ontology_term=GO:0005515;ID=match$84431_156_184;signature_desc=Tetratricopeptide repeat;Name=PF13181;status=T;Dbxref=InterPro:IPR019734"
"156","Mcavernosa02620-RA","Sc0000078","maker","mRNA",724265,725901,".","-",".","ID=Mcavernosa02620-RA;Parent=Mcavernosa02620;Name=Mcavernosa02620-RA;Alias=maker-NewChr8-augustus-gene-54.20-mRNA-1;_AED=0.28;_QI=0|0|0|1|0|0|2|0|485;_eAED=0.28;;transcript_id=Mcavernosa02620-RA","Pfam","protein_match",156,184,"0.018","+",".","date=27-09-2020;Target=Mcavernosa02620-RA 156 184;Ontology_term=GO:0005515;ID=match$84431_156_184;signature_desc=Tetratricopeptide repeat;Name=PF13181;status=T;Dbxref=InterPro:IPR019734"
"157","Mcavernosa02621-RA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Mcavernosa02761-RA","Sc0000080","maker","mRNA",157930,158838,".","-",".","ID=Mcavernosa02761-RA;Parent=Mcavernosa02761;Name=Mcavernosa02761-RA;Alias=augustus_masked-NewChr8-processed-gene-70.7-mRNA-1;_AED=0.19;_QI=0|-1|0|1|-1|1|1|0|302;_eAED=0.19;;transcript_id=Mcavernosa02761-RA","Pfam","protein_match",16,75,"2.9E-14","+",".","date=27-09-2020;Target=Mcavernosa02761-RA 16 75;Ontology_term=GO:0003676;ID=match$69207_16_75;signature_desc=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain);Name=PF00076;status=T;Dbxref=InterPro:IPR000504"
"159","Mcavernosa02761-RA","Sc0000080","maker","gene",157930,158838,".","-",".","ID=Mcavernosa02761;Name=Mcavernosa02761;Alias=augustus_masked-NewChr8-processed-gene-70.7;","Pfam","protein_match",110,170,"1.6E-4","+",".","date=27-09-2020;Target=Mcavernosa02761-RA 110 170;Ontology_term=GO:0003676;ID=match$69207_110_170;signature_desc=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain);Name=PF00076;status=T;Dbxref=InterPro:IPR000504"
"160","Mcavernosa02761-RA","Sc0000080","maker","CDS",157930,158838,".","-","0","ID=Mcavernosa02761-RA:cds;Parent=Mcavernosa02761-RA;;transcript_id=Mcavernosa02761-RA:cds","Pfam","protein_match",16,75,"2.9E-14","+",".","date=27-09-2020;Target=Mcavernosa02761-RA 16 75;Ontology_term=GO:0003676;ID=match$69207_16_75;signature_desc=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain);Name=PF00076;status=T;Dbxref=InterPro:IPR000504"
"161","Mcavernosa02761-RA","Sc0000080","maker","gene",157930,158838,".","-",".","ID=Mcavernosa02761;Name=Mcavernosa02761;Alias=augustus_masked-NewChr8-processed-gene-70.7;","Pfam","protein_match",16,75,"2.9E-14","+",".","date=27-09-2020;Target=Mcavernosa02761-RA 16 75;Ontology_term=GO:0003676;ID=match$69207_16_75;signature_desc=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain);Name=PF00076;status=T;Dbxref=InterPro:IPR000504"
"162","Mcavernosa02761-RA","Sc0000080","maker","mRNA",157930,158838,".","-",".","ID=Mcavernosa02761-RA;Parent=Mcavernosa02761;Name=Mcavernosa02761-RA;Alias=augustus_masked-NewChr8-processed-gene-70.7-mRNA-1;_AED=0.19;_QI=0|-1|0|1|-1|1|1|0|302;_eAED=0.19;;transcript_id=Mcavernosa02761-RA","Pfam","protein_match",110,170,"1.6E-4","+",".","date=27-09-2020;Target=Mcavernosa02761-RA 110 170;Ontology_term=GO:0003676;ID=match$69207_110_170;signature_desc=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain);Name=PF00076;status=T;Dbxref=InterPro:IPR000504"
"163","Mcavernosa02761-RA","Sc0000080","maker","exon",157930,158838,".","-",".","ID=Mcavernosa02761-RA:exon:2952;Parent=Mcavernosa02761-RA;;transcript_id=Mcavernosa02761-RA:exon:2952","Pfam","protein_match",110,170,"1.6E-4","+",".","date=27-09-2020;Target=Mcavernosa02761-RA 110 170;Ontology_term=GO:0003676;ID=match$69207_110_170;signature_desc=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain);Name=PF00076;status=T;Dbxref=InterPro:IPR000504"
"164","Mcavernosa02761-RA","Sc0000080","maker","CDS",157930,158838,".","-","0","ID=Mcavernosa02761-RA:cds;Parent=Mcavernosa02761-RA;;transcript_id=Mcavernosa02761-RA:cds","Pfam","protein_match",110,170,"1.6E-4","+",".","date=27-09-2020;Target=Mcavernosa02761-RA 110 170;Ontology_term=GO:0003676;ID=match$69207_110_170;signature_desc=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain);Name=PF00076;status=T;Dbxref=InterPro:IPR000504"
"165","Mcavernosa02761-RA","Sc0000080","maker","exon",157930,158838,".","-",".","ID=Mcavernosa02761-RA:exon:2952;Parent=Mcavernosa02761-RA;;transcript_id=Mcavernosa02761-RA:exon:2952","Pfam","protein_match",16,75,"2.9E-14","+",".","date=27-09-2020;Target=Mcavernosa02761-RA 16 75;Ontology_term=GO:0003676;ID=match$69207_16_75;signature_desc=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain);Name=PF00076;status=T;Dbxref=InterPro:IPR000504"
"166","Mcavernosa02968-RA","Sc0000083","maker","exon",149916,150590,".","+",".","ID=Mcavernosa02968-RA:exon:3915;Parent=Mcavernosa02968-RA;;transcript_id=Mcavernosa02968-RA:exon:3915","Pfam","protein_match",173,218,"7.3E-12","+",".","date=27-09-2020;Target=Mcavernosa02968-RA 173 218;Ontology_term=GO:0005515;ID=match$77735_173_218;signature_desc=SH3 domain;Name=PF00018;status=T;Dbxref=InterPro:IPR001452"
"167","Mcavernosa02968-RA","Sc0000083","maker","mRNA",149534,153752,".","+",".","ID=Mcavernosa02968-RA;Parent=Mcavernosa02968;Name=Mcavernosa02968-RA;Alias=maker-NewChr8-snap-gene-92.38-mRNA-1;_AED=0.00;_QI=193|1|1|1|0.5|1|3|732|288;_eAED=0.00;;transcript_id=Mcavernosa02968-RA","Pfam","protein_match",173,218,"7.3E-12","+",".","date=27-09-2020;Target=Mcavernosa02968-RA 173 218;Ontology_term=GO:0005515;ID=match$77735_173_218;signature_desc=SH3 domain;Name=PF00018;status=T;Dbxref=InterPro:IPR001452"
"168","Mcavernosa02968-RA","Sc0000083","maker","CDS",149727,149736,".","+","0","ID=Mcavernosa02968-RA:cds;Parent=Mcavernosa02968-RA;;transcript_id=Mcavernosa02968-RA:cds","Pfam","protein_match",173,218,"7.3E-12","+",".","date=27-09-2020;Target=Mcavernosa02968-RA 173 218;Ontology_term=GO:0005515;ID=match$77735_173_218;signature_desc=SH3 domain;Name=PF00018;status=T;Dbxref=InterPro:IPR001452"
"169","Mcavernosa02968-RA","Sc0000083","maker","CDS",152839,153020,".","+","2","ID=Mcavernosa02968-RA:cds;Parent=Mcavernosa02968-RA;;transcript_id=Mcavernosa02968-RA:cds","Pfam","protein_match",173,218,"7.3E-12","+",".","date=27-09-2020;Target=Mcavernosa02968-RA 173 218;Ontology_term=GO:0005515;ID=match$77735_173_218;signature_desc=SH3 domain;Name=PF00018;status=T;Dbxref=InterPro:IPR001452"
"170","Mcavernosa02968-RA","Sc0000083","maker","gene",149534,153752,".","+",".","ID=Mcavernosa02968;Name=Mcavernosa02968;Alias=maker-NewChr8-snap-gene-92.38;","Pfam","protein_match",173,218,"7.3E-12","+",".","date=27-09-2020;Target=Mcavernosa02968-RA 173 218;Ontology_term=GO:0005515;ID=match$77735_173_218;signature_desc=SH3 domain;Name=PF00018;status=T;Dbxref=InterPro:IPR001452"
"171","Mcavernosa02968-RA","Sc0000083","maker","CDS",149916,150590,".","+","2","ID=Mcavernosa02968-RA:cds;Parent=Mcavernosa02968-RA;;transcript_id=Mcavernosa02968-RA:cds","Pfam","protein_match",173,218,"7.3E-12","+",".","date=27-09-2020;Target=Mcavernosa02968-RA 173 218;Ontology_term=GO:0005515;ID=match$77735_173_218;signature_desc=SH3 domain;Name=PF00018;status=T;Dbxref=InterPro:IPR001452"
"172","Mcavernosa02968-RA","Sc0000083","maker","three_prime_UTR",153021,153752,".","+",".","ID=Mcavernosa02968-RA:three_prime_utr;Parent=Mcavernosa02968-RA;;transcript_id=Mcavernosa02968-RA:three_prime_utr","Pfam","protein_match",173,218,"7.3E-12","+",".","date=27-09-2020;Target=Mcavernosa02968-RA 173 218;Ontology_term=GO:0005515;ID=match$77735_173_218;signature_desc=SH3 domain;Name=PF00018;status=T;Dbxref=InterPro:IPR001452"
"173","Mcavernosa02968-RA","Sc0000083","maker","exon",152839,153752,".","+",".","ID=Mcavernosa02968-RA:exon:3916;Parent=Mcavernosa02968-RA;;transcript_id=Mcavernosa02968-RA:exon:3916","Pfam","protein_match",173,218,"7.3E-12","+",".","date=27-09-2020;Target=Mcavernosa02968-RA 173 218;Ontology_term=GO:0005515;ID=match$77735_173_218;signature_desc=SH3 domain;Name=PF00018;status=T;Dbxref=InterPro:IPR001452"
"174","Mcavernosa02968-RA","Sc0000083","maker","five_prime_UTR",149534,149726,".","+",".","ID=Mcavernosa02968-RA:five_prime_utr;Parent=Mcavernosa02968-RA;;transcript_id=Mcavernosa02968-RA:five_prime_utr","Pfam","protein_match",173,218,"7.3E-12","+",".","date=27-09-2020;Target=Mcavernosa02968-RA 173 218;Ontology_term=GO:0005515;ID=match$77735_173_218;signature_desc=SH3 domain;Name=PF00018;status=T;Dbxref=InterPro:IPR001452"
