"","gene_id","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","length","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare","Orthogroup","Species"
"403","Pocillopora_acuta_HIv1_PredGene_g1629.t1","GO:0080106",0.001262887,0.999985645,2,5,"7-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,80.48077573,-1.951440879,0.29117747,-6.701895173,2.06e-11,2.85e-08,"CvsMid","OG0001296","P.acuta"
"404","Pocillopora_acuta_HIv1_PredGene_g1629.t1","GO:0004499",0.01266806,0.999367831,2,16,"N,N-dimethylaniline monooxygenase activity","MF",1356,80.48077573,-1.860343766,0.291963545,-6.371835787,1.87e-10,2.44e-07,"CvsHigh","OG0001296","P.acuta"
"405","Pocillopora_acuta_HIv1_PredGene_g1629.t1","GO:0080106",0.001262887,0.999985645,2,5,"7-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,80.48077573,-1.860343766,0.291963545,-6.371835787,1.87e-10,2.44e-07,"CvsHigh","OG0001296","P.acuta"
"406","Pocillopora_acuta_HIv1_PredGene_g1629.t1","GO:0033506",0.001262887,0.999985645,2,5,"glucosinolate biosynthetic process from homomethionine","BP",1356,80.48077573,-1.860343766,0.291963545,-6.371835787,1.87e-10,2.44e-07,"CvsHigh","OG0001296","P.acuta"
"407","Pocillopora_acuta_HIv1_PredGene_g1629.t1","GO:0080104",0.001262887,0.999985645,2,5,"5-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,80.48077573,-1.860343766,0.291963545,-6.371835787,1.87e-10,2.44e-07,"CvsHigh","OG0001296","P.acuta"
"408","Pocillopora_acuta_HIv1_PredGene_g1629.t1","GO:0080107",0.001903734,0.999970991,2,6,"8-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,80.48077573,-1.860343766,0.291963545,-6.371835787,1.87e-10,2.44e-07,"CvsHigh","OG0001296","P.acuta"
"409","Pocillopora_acuta_HIv1_PredGene_g1629.t1","GO:0004499",0.01266806,0.999367831,2,16,"N,N-dimethylaniline monooxygenase activity","MF",1356,80.48077573,-1.951440879,0.29117747,-6.701895173,2.06e-11,2.85e-08,"CvsMid","OG0001296","P.acuta"
"410","Pocillopora_acuta_HIv1_PredGene_g1629.t1","GO:0050660",0.044209975,0.989222704,4,132,"flavin adenine dinucleotide binding","MF",1356,80.48077573,-1.860343766,0.291963545,-6.371835787,1.87e-10,2.44e-07,"CvsHigh","OG0001296","P.acuta"
"411","Pocillopora_acuta_HIv1_PredGene_g1629.t1","GO:0080107",0.001903734,0.999970991,2,6,"8-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,80.48077573,-1.951440879,0.29117747,-6.701895173,2.06e-11,2.85e-08,"CvsMid","OG0001296","P.acuta"
"412","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0080103",0.001903734,0.999970991,2,6,"4-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,265.2862523,-1.494408848,0.347862952,-4.295970119,1.74e-05,0.00506841,"CvsHigh","OG0001296","P.acuta"
"413","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0016491",0.000143629,0.999943126,26,1058,"oxidoreductase activity","MF",1356,265.2862523,-1.376910901,0.348046651,-3.956110185,7.62e-05,0.02674374,"CvsMid","OG0001296","P.acuta"
"414","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0055114",0.012913878,0.994023813,16,776,"oxidation-reduction process","BP",1356,265.2862523,-1.376910901,0.348046651,-3.956110185,7.62e-05,0.02674374,"CvsMid","OG0001296","P.acuta"
"415","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0080102",0.001262887,0.999985645,2,5,"3-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,265.2862523,-1.376910901,0.348046651,-3.956110185,7.62e-05,0.02674374,"CvsMid","OG0001296","P.acuta"
"416","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0080106",0.001262887,0.999985645,2,5,"7-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,265.2862523,-1.376910901,0.348046651,-3.956110185,7.62e-05,0.02674374,"CvsMid","OG0001296","P.acuta"
"417","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0016491",0.000143629,0.999943126,26,1058,"oxidoreductase activity","MF",1356,265.2862523,-1.494408848,0.347862952,-4.295970119,1.74e-05,0.00506841,"CvsHigh","OG0001296","P.acuta"
"418","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0050660",0.044209975,0.989222704,4,132,"flavin adenine dinucleotide binding","MF",1356,265.2862523,-1.376910901,0.348046651,-3.956110185,7.62e-05,0.02674374,"CvsMid","OG0001296","P.acuta"
"419","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0004497",0.032108456,0.991346516,5,162,"monooxygenase activity","MF",1356,265.2862523,-1.376910901,0.348046651,-3.956110185,7.62e-05,0.02674374,"CvsMid","OG0001296","P.acuta"
"420","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0080102",0.001262887,0.999985645,2,5,"3-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,265.2862523,-1.494408848,0.347862952,-4.295970119,1.74e-05,0.00506841,"CvsHigh","OG0001296","P.acuta"
"421","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0080103",0.001903734,0.999970991,2,6,"4-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,265.2862523,-1.376910901,0.348046651,-3.956110185,7.62e-05,0.02674374,"CvsMid","OG0001296","P.acuta"
"422","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0055114",0.012913878,0.994023813,16,776,"oxidation-reduction process","BP",1356,265.2862523,-1.494408848,0.347862952,-4.295970119,1.74e-05,0.00506841,"CvsHigh","OG0001296","P.acuta"
"423","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0004497",0.032108456,0.991346516,5,162,"monooxygenase activity","MF",1356,265.2862523,-1.494408848,0.347862952,-4.295970119,1.74e-05,0.00506841,"CvsHigh","OG0001296","P.acuta"
"424","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0033506",0.001262887,0.999985645,2,5,"glucosinolate biosynthetic process from homomethionine","BP",1356,265.2862523,-1.376910901,0.348046651,-3.956110185,7.62e-05,0.02674374,"CvsMid","OG0001296","P.acuta"
"425","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0033506",0.001262887,0.999985645,2,5,"glucosinolate biosynthetic process from homomethionine","BP",1356,265.2862523,-1.494408848,0.347862952,-4.295970119,1.74e-05,0.00506841,"CvsHigh","OG0001296","P.acuta"
"426","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0050660",0.044209975,0.989222704,4,132,"flavin adenine dinucleotide binding","MF",1356,265.2862523,-1.494408848,0.347862952,-4.295970119,1.74e-05,0.00506841,"CvsHigh","OG0001296","P.acuta"
"427","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0004499",0.01266806,0.999367831,2,16,"N,N-dimethylaniline monooxygenase activity","MF",1356,265.2862523,-1.494408848,0.347862952,-4.295970119,1.74e-05,0.00506841,"CvsHigh","OG0001296","P.acuta"
"428","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0080104",0.001262887,0.999985645,2,5,"5-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,265.2862523,-1.494408848,0.347862952,-4.295970119,1.74e-05,0.00506841,"CvsHigh","OG0001296","P.acuta"
"429","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0080107",0.001903734,0.999970991,2,6,"8-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,265.2862523,-1.494408848,0.347862952,-4.295970119,1.74e-05,0.00506841,"CvsHigh","OG0001296","P.acuta"
"430","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0080107",0.001903734,0.999970991,2,6,"8-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,265.2862523,-1.376910901,0.348046651,-3.956110185,7.62e-05,0.02674374,"CvsMid","OG0001296","P.acuta"
"431","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0019761",0.001903734,0.999970991,2,6,"glucosinolate biosynthetic process","BP",1356,265.2862523,-1.376910901,0.348046651,-3.956110185,7.62e-05,0.02674374,"CvsMid","OG0001296","P.acuta"
"432","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0080106",0.001262887,0.999985645,2,5,"7-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,265.2862523,-1.494408848,0.347862952,-4.295970119,1.74e-05,0.00506841,"CvsHigh","OG0001296","P.acuta"
"433","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0080104",0.001262887,0.999985645,2,5,"5-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,265.2862523,-1.376910901,0.348046651,-3.956110185,7.62e-05,0.02674374,"CvsMid","OG0001296","P.acuta"
"434","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0004499",0.01266806,0.999367831,2,16,"N,N-dimethylaniline monooxygenase activity","MF",1356,265.2862523,-1.376910901,0.348046651,-3.956110185,7.62e-05,0.02674374,"CvsMid","OG0001296","P.acuta"
"435","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0080105",0.001262887,0.999985645,2,5,"6-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,265.2862523,-1.494408848,0.347862952,-4.295970119,1.74e-05,0.00506841,"CvsHigh","OG0001296","P.acuta"
"436","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0019761",0.001903734,0.999970991,2,6,"glucosinolate biosynthetic process","BP",1356,265.2862523,-1.494408848,0.347862952,-4.295970119,1.74e-05,0.00506841,"CvsHigh","OG0001296","P.acuta"
"437","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0080105",0.001262887,0.999985645,2,5,"6-methylthiopropyl glucosinolate S-oxygenase activity","MF",1356,265.2862523,-1.376910901,0.348046651,-3.956110185,7.62e-05,0.02674374,"CvsMid","OG0001296","P.acuta"
"438","Pocillopora_acuta_HIv1_PredGene_g16370.t1","GO:0007017",0.041924102,0.992578387,3,74,"microtubule-based process","BP",1356,104.5259393,-1.638610736,0.421187269,-3.890456474,0.000100056,0.015913551,"CvsHigh","OG0000194","P.acuta"
"439","Pocillopora_acuta_HIv1_PredGene_g16370.t1","GO:0005200",0.0427883,0.987513412,5,212,"structural constituent of cytoskeleton","MF",1356,104.5259393,-1.638610736,0.421187269,-3.890456474,0.000100056,0.015913551,"CvsHigh","OG0000194","P.acuta"
"440","Pocillopora_acuta_HIv1_PredGene_g16674.t1","GO:0061077",0.04971662,0.990603966,3,69,"chaperone-mediated protein folding","BP",297,61.54028103,-1.809857644,0.376664808,-4.80495551,1.55e-06,0.000933518,"CvsMid",NA,NA
"441","Pocillopora_acuta_HIv1_PredGene_g16674.t1","GO:0061077",0.04971662,0.990603966,3,69,"chaperone-mediated protein folding","BP",297,61.54028103,-1.521950461,0.379124556,-4.014381119,5.96e-05,0.011490968,"CvsHigh",NA,NA
"442","Pocillopora_acuta_HIv1_PredGene_g16674.t1","GO:0003755",0.044179854,0.992050396,3,63,"peptidyl-prolyl cis-trans isomerase activity","MF",297,61.54028103,-1.809857644,0.376664808,-4.80495551,1.55e-06,0.000933518,"CvsMid",NA,NA
"443","Pocillopora_acuta_HIv1_PredGene_g16674.t1","GO:0003755",0.044179854,0.992050396,3,63,"peptidyl-prolyl cis-trans isomerase activity","MF",297,61.54028103,-1.521950461,0.379124556,-4.014381119,5.96e-05,0.011490968,"CvsHigh",NA,NA
"444","Pocillopora_acuta_HIv1_PredGene_g16674.t1","GO:0000413",0.036368705,0.993950178,3,58,"protein peptidyl-prolyl isomerization","BP",297,61.54028103,-1.809857644,0.376664808,-4.80495551,1.55e-06,0.000933518,"CvsMid",NA,NA
"445","Pocillopora_acuta_HIv1_PredGene_g16674.t1","GO:0000413",0.036368705,0.993950178,3,58,"protein peptidyl-prolyl isomerization","BP",297,61.54028103,-1.521950461,0.379124556,-4.014381119,5.96e-05,0.011490968,"CvsHigh",NA,NA
"446","Pocillopora_acuta_HIv1_PredGene_g16674.t1","GO:0005528",0.001697417,0.999914554,3,19,"FK506 binding","MF",297,61.54028103,-1.809857644,0.376664808,-4.80495551,1.55e-06,0.000933518,"CvsMid",NA,NA
"447","Pocillopora_acuta_HIv1_PredGene_g16674.t1","GO:0005528",0.001697417,0.999914554,3,19,"FK506 binding","MF",297,61.54028103,-1.521950461,0.379124556,-4.014381119,5.96e-05,0.011490968,"CvsHigh",NA,NA
"448","Pocillopora_acuta_HIv1_PredGene_g16674.t2","GO:0000413",0.036368705,0.993950178,3,58,"protein peptidyl-prolyl isomerization","BP",273,61.54028103,-1.809857644,0.376664808,-4.80495551,1.55e-06,0.000933518,"CvsMid",NA,NA
"449","Pocillopora_acuta_HIv1_PredGene_g16674.t2","GO:0000413",0.036368705,0.993950178,3,58,"protein peptidyl-prolyl isomerization","BP",273,61.54028103,-1.521950461,0.379124556,-4.014381119,5.96e-05,0.011490968,"CvsHigh",NA,NA
"450","Pocillopora_acuta_HIv1_PredGene_g16674.t2","GO:0005528",0.001697417,0.999914554,3,19,"FK506 binding","MF",273,61.54028103,-1.809857644,0.376664808,-4.80495551,1.55e-06,0.000933518,"CvsMid",NA,NA
"451","Pocillopora_acuta_HIv1_PredGene_g16674.t2","GO:0005528",0.001697417,0.999914554,3,19,"FK506 binding","MF",273,61.54028103,-1.521950461,0.379124556,-4.014381119,5.96e-05,0.011490968,"CvsHigh",NA,NA
"452","Pocillopora_acuta_HIv1_PredGene_g16674.t2","GO:0003755",0.044179854,0.992050396,3,63,"peptidyl-prolyl cis-trans isomerase activity","MF",273,61.54028103,-1.809857644,0.376664808,-4.80495551,1.55e-06,0.000933518,"CvsMid",NA,NA
"453","Pocillopora_acuta_HIv1_PredGene_g16674.t2","GO:0003755",0.044179854,0.992050396,3,63,"peptidyl-prolyl cis-trans isomerase activity","MF",273,61.54028103,-1.521950461,0.379124556,-4.014381119,5.96e-05,0.011490968,"CvsHigh",NA,NA
"454","Pocillopora_acuta_HIv1_PredGene_g16674.t2","GO:0061077",0.04971662,0.990603966,3,69,"chaperone-mediated protein folding","BP",273,61.54028103,-1.809857644,0.376664808,-4.80495551,1.55e-06,0.000933518,"CvsMid",NA,NA
"455","Pocillopora_acuta_HIv1_PredGene_g16674.t2","GO:0061077",0.04971662,0.990603966,3,69,"chaperone-mediated protein folding","BP",273,61.54028103,-1.521950461,0.379124556,-4.014381119,5.96e-05,0.011490968,"CvsHigh",NA,NA
"456","Pocillopora_acuta_HIv1_PredGene_g17083.t1","GO:0007275",1.15e-06,0.999999874,10,120,"multicellular organism development","BP",1014,3697.515887,2.043849072,0.509380153,4.012423844,6.01e-05,0.011492489,"CvsHigh","OG0011284","P.acuta"
"457","Pocillopora_acuta_HIv1_PredGene_g17099.t1","GO:0005739",0.037722793,0.975631824,34,2167,"mitochondrion","CC",1374,110.9406664,1.157582288,0.31437135,3.68221305,0.000231218,0.028423234,"CvsHigh",NA,NA
"458","Pocillopora_acuta_HIv1_PredGene_g17099.t1","GO:0009507",0.02928709,0.993745217,4,105,"chloroplast","CC",1374,110.9406664,1.157582288,0.31437135,3.68221305,0.000231218,0.028423234,"CvsHigh",NA,NA
"459","Pocillopora_acuta_HIv1_PredGene_g17099.t1","GO:0008033",0.00141949,0.999730481,7,141,"tRNA processing","BP",1374,110.9406664,1.157582288,0.31437135,3.68221305,0.000231218,0.028423234,"CvsHigh",NA,NA
"460","Pocillopora_acuta_HIv1_PredGene_g17591.t1","GO:0005739",0.037722793,0.975631824,34,2167,"mitochondrion","CC",870,117.615904,1.089399705,0.238226742,4.572953047,4.81e-06,0.0018852,"CvsHigh","OG0010322","P.acuta"
"461","Pocillopora_acuta_HIv1_PredGene_g17591.t1","GO:0014823",0.036383664,0.993899565,3,77,"response to activity","BP",870,117.615904,1.089399705,0.238226742,4.572953047,4.81e-06,0.0018852,"CvsHigh","OG0010322","P.acuta"
"462","Pocillopora_acuta_HIv1_PredGene_g17591.t1","GO:0001654",2.16e-06,0.999999781,9,115,"eye development","BP",870,117.615904,1.089399705,0.238226742,4.572953047,4.81e-06,0.0018852,"CvsHigh","OG0010322","P.acuta"
"463","Pocillopora_acuta_HIv1_PredGene_g17591.t1","GO:1900077",0.013517944,1,1,1,"negative regulation of cellular response to insulin stimulus","BP",870,117.615904,1.089399705,0.238226742,4.572953047,4.81e-06,0.0018852,"CvsHigh","OG0010322","P.acuta"
"464","Pocillopora_acuta_HIv1_PredGene_g17591.t1","GO:0016531",0.001407826,0.999985425,2,4,"copper chaperone activity","MF",870,117.615904,1.089399705,0.238226742,4.572953047,4.81e-06,0.0018852,"CvsHigh","OG0010322","P.acuta"
"465","Pocillopora_acuta_HIv1_PredGene_g17591.t1","GO:0006825",0.033048327,0.997154705,2,25,"copper ion transport","BP",870,117.615904,1.089399705,0.238226742,4.572953047,4.81e-06,0.0018852,"CvsHigh","OG0010322","P.acuta"
"466","Pocillopora_acuta_HIv1_PredGene_g17591.t1","GO:0003012",0.022006351,0.999878045,1,2,"muscle system process","BP",870,117.615904,1.089399705,0.238226742,4.572953047,4.81e-06,0.0018852,"CvsHigh","OG0010322","P.acuta"
"467","Pocillopora_acuta_HIv1_PredGene_g17591.t1","GO:0008535",0.000217385,0.99999543,3,9,"respiratory chain complex IV assembly","BP",870,117.615904,1.089399705,0.238226742,4.572953047,4.81e-06,0.0018852,"CvsHigh","OG0010322","P.acuta"
"468","Pocillopora_acuta_HIv1_PredGene_g17717.t1","GO:0047734",0.025364257,0.999837709,1,2,"CDP-glycerol diphosphatase activity","MF",1059,99.64302121,1.044192732,0.299357243,3.488115808,0.000486437,0.047672886,"CvsHigh","OG0009442","P.acuta"
"469","Pocillopora_acuta_HIv1_PredGene_g17717.t1","GO:0008663",0.037511483,0.999465936,1,4,"2',3'-cyclic-nucleotide 2'-phosphodiesterase activity","MF",1059,99.64302121,1.044192732,0.299357243,3.488115808,0.000486437,0.047672886,"CvsHigh","OG0009442","P.acuta"
"470","Pocillopora_acuta_HIv1_PredGene_g17977.t1","GO:0098829",0.04320404,0.999289805,1,4,"intestinal folate absorption","BP",1638,78.42082791,0.997198675,0.235667571,4.231378421,2.32e-05,0.006208035,"CvsHigh","OG0001364","P.acuta"
"471","Pocillopora_acuta_HIv1_PredGene_g17977.t1","GO:0006879",0.005074083,0.999144324,5,93,"cellular iron ion homeostasis","BP",1638,78.42082791,0.997198675,0.235667571,4.231378421,2.32e-05,0.006208035,"CvsHigh","OG0001364","P.acuta"
"472","Pocillopora_acuta_HIv1_PredGene_g17977.t1","GO:0042168",0.006722901,0.999770553,2,11,"heme metabolic process","BP",1638,78.42082791,0.997198675,0.235667571,4.231378421,2.32e-05,0.006208035,"CvsHigh","OG0001364","P.acuta"
"473","Pocillopora_acuta_HIv1_PredGene_g17977.t1","GO:0016323",0.018853973,0.992682399,10,536,"basolateral plasma membrane","CC",1638,78.42082791,0.997198675,0.235667571,4.231378421,2.32e-05,0.006208035,"CvsHigh","OG0001364","P.acuta"
"474","Pocillopora_acuta_HIv1_PredGene_g17977.t1","GO:0140211",0.04320404,0.999289805,1,4,"folic acid:proton symporter activity","MF",1638,78.42082791,0.997198675,0.235667571,4.231378421,2.32e-05,0.006208035,"CvsHigh","OG0001364","P.acuta"
"475","Pocillopora_acuta_HIv1_PredGene_g18273.t1","GO:1904439",0.015105048,1,1,1,"negative regulation of iron ion import across plasma membrane","BP",477,1040.053442,1.097914812,0.258779782,4.242660714,2.21e-05,0.005971772,"CvsHigh","OG0012148","P.acuta"
"476","Pocillopora_acuta_HIv1_PredGene_g18273.t1","GO:0044572",0.030018492,0.999772143,1,2,"[4Fe-4S] cluster assembly","BP",477,1040.053442,1.097914812,0.258779782,4.242660714,2.21e-05,0.005971772,"CvsHigh","OG0012148","P.acuta"
"477","Pocillopora_acuta_HIv1_PredGene_g18273.t1","GO:0005739",0.037722793,0.975631824,34,2167,"mitochondrion","CC",477,1040.053442,1.097914812,0.258779782,4.242660714,2.21e-05,0.005971772,"CvsHigh","OG0012148","P.acuta"
"478","Pocillopora_acuta_HIv1_PredGene_g18273.t1","GO:0006879",0.005074083,0.999144324,5,93,"cellular iron ion homeostasis","BP",477,1040.053442,1.097914812,0.258779782,4.242660714,2.21e-05,0.005971772,"CvsHigh","OG0012148","P.acuta"
"479","Pocillopora_acuta_HIv1_PredGene_g18273.t1","GO:1904234",0.029232088,0.999784012,1,2,"positive regulation of aconitate hydratase activity","BP",477,1040.053442,1.097914812,0.258779782,4.242660714,2.21e-05,0.005971772,"CvsHigh","OG0012148","P.acuta"
"480","Pocillopora_acuta_HIv1_PredGene_g18552.t1","GO:0007156",0.018547537,0.993719021,8,397,"homophilic cell adhesion via plasma membrane adhesion molecules","BP",1125,1563.964953,1.084450999,0.254073657,4.268254373,1.97e-05,0.005582939,"CvsHigh","OG0000605","P.acuta"
"481","Pocillopora_acuta_HIv1_PredGene_g18651.t1","GO:0110165",0.044683052,0.995395772,2,34,"cellular anatomical entity","CC",7245,29.32908734,-1.277589918,0.316285742,-4.039353496,5.36e-05,0.020011045,"CvsMid","OG0000498","P.acuta"
"482","Pocillopora_acuta_HIv1_PredGene_g18651.t1","GO:0046903",0.002922045,0.9998144,3,29,"secretion","BP",7245,29.32908734,-1.277589918,0.316285742,-4.039353496,5.36e-05,0.020011045,"CvsMid","OG0000498","P.acuta"
"483","Pocillopora_acuta_HIv1_PredGene_g18651.t1","GO:0001558",0.006233528,0.998890023,5,115,"regulation of cell growth","BP",7245,29.32908734,-1.277589918,0.316285742,-4.039353496,5.36e-05,0.020011045,"CvsMid","OG0000498","P.acuta"
"484","Pocillopora_acuta_HIv1_PredGene_g18651.t1","GO:0005576",0.020500567,0.986993189,39,2750,"extracellular region","CC",7245,29.32908734,-1.277589918,0.316285742,-4.039353496,5.36e-05,0.020011045,"CvsMid","OG0000498","P.acuta"
"485","Pocillopora_acuta_HIv1_PredGene_g18651.t1","GO:0062023",0.003185591,0.998731187,16,779,"collagen-containing extracellular matrix","CC",7245,29.32908734,-1.277589918,0.316285742,-4.039353496,5.36e-05,0.020011045,"CvsMid","OG0000498","P.acuta"
"486","Pocillopora_acuta_HIv1_PredGene_g18651.t1","GO:0098867",0.004573943,1,1,1,"intramembranous bone growth","BP",7245,29.32908734,-1.277589918,0.316285742,-4.039353496,5.36e-05,0.020011045,"CvsMid","OG0000498","P.acuta"
"487","Pocillopora_acuta_HIv1_PredGene_g18651.t1","GO:0005615",0.012792659,0.992867651,27,1706,"extracellular space","CC",7245,29.32908734,-1.277589918,0.316285742,-4.039353496,5.36e-05,0.020011045,"CvsMid","OG0000498","P.acuta"
"488","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0071711",0.003418169,0.999234925,7,225,"basement membrane organization","BP",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"489","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0062023",0.003185591,0.998731187,16,779,"collagen-containing extracellular matrix","CC",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"490","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0005912",0.010945202,0.996346392,9,404,"adherens junction","CC",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"491","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0010596",0.005684136,0.999532989,3,40,"negative regulation of endothelial cell migration","BP",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"492","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0001937",0.02060463,0.997235674,3,62,"negative regulation of endothelial cell proliferation","BP",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"493","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0050896",0.000696943,0.999803893,12,433,"response to stimulus","BP",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"494","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:2000379",0.018873918,0.997564416,3,52,"positive regulation of reactive oxygen species metabolic process","BP",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"495","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0003417",0.009549759,0.999586254,2,17,"growth plate cartilage development","BP",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"496","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0032154",0.019638197,0.993865694,7,298,"cleavage furrow","CC",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"497","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:2001027",0.02210377,0.998452318,2,29,"negative regulation of endothelial cell chemotaxis","BP",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"498","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0009617",0.040953992,0.983912612,8,398,"response to bacterium","BP",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"499","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0033574",0.04870208,0.990854646,3,74,"response to testosterone","BP",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"500","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0005576",0.020500567,0.986993189,39,2750,"extracellular region","CC",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"501","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0010763",3.83e-05,0.999996953,6,71,"positive regulation of fibroblast migration","BP",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"502","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0048266",0.004344185,0.999678253,3,35,"behavioral response to pain","BP",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"503","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0005927",0.004134257,0.999177295,6,173,"muscle tendon junction","CC",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"504","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0003197",0.02510299,0.99811275,2,31,"endocardial cushion development","BP",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"505","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0032570",0.034040333,0.994461985,3,65,"response to progesterone","BP",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
"506","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0007601",0.003463435,0.998884012,11,449,"visual perception","BP",3813,109.8236685,1.069302646,0.231478331,4.619450299,3.85e-06,0.001560326,"CvsHigh","OG0017213","P.acuta"
