,gene_id,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,length,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Treatment_Compare
117,Montipora_capitata_PredGene_adi2mcaRNA39968_R0,GO:0017177,0.044673022,0.999192234,1,5,glucosidase II complex,CC,2454,205.3970088,-0.731399558,0.167590114,-4.364216617,1.28E-05,0.004730412,CvsHigh
118,Montipora_capitata_PredGene_adi2mcaRNA39968_R0,GO:0033919,0.011989478,0.999964077,1,2,"glucan 1,3-alpha-glucosidase activity",MF,2454,205.3970088,-0.645858415,0.158063279,-4.086075003,4.39E-05,0.011168676,CvsMid
119,Montipora_capitata_PredGene_adi2mcaRNA39968_R0,GO:0033919,0.011989478,0.999964077,1,2,"glucan 1,3-alpha-glucosidase activity",MF,2454,205.3970088,-0.731399558,0.167590114,-4.364216617,1.28E-05,0.004730412,CvsHigh
120,Montipora_capitata_PredGene_adi2mcaRNA39968_R0,GO:0031288,0.030376375,0.999628722,1,5,sorocarp morphogenesis,BP,2454,205.3970088,-0.645858415,0.158063279,-4.086075003,4.39E-05,0.011168676,CvsMid
121,Montipora_capitata_PredGene_adi2mcaRNA39968_R0,GO:0031288,0.030376375,0.999628722,1,5,sorocarp morphogenesis,BP,2454,205.3970088,-0.731399558,0.167590114,-4.364216617,1.28E-05,0.004730412,CvsHigh
122,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0008143,0.015628375,0.999107815,2,22,poly(A) binding,MF,1809,461.9388307,-4.466352039,0.527000219,-8.475047792,2.35E-17,5.73E-14,CvsMid
123,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0008143,0.015628375,0.999107815,2,22,poly(A) binding,MF,1809,461.9388307,-4.720411915,0.567271002,-8.321264257,8.70E-17,2.47E-13,CvsHigh
124,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0008494,0.001755405,0.999973009,2,7,translation activator activity,MF,1809,461.9388307,-4.466352039,0.527000219,-8.475047792,2.35E-17,5.73E-14,CvsMid
125,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0008494,0.001755405,0.999973009,2,7,translation activator activity,MF,1809,461.9388307,-4.720411915,0.567271002,-8.321264257,8.70E-17,2.47E-13,CvsHigh
126,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:2000623,0.001580763,0.999974841,2,10,"negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",BP,1809,461.9388307,-4.466352039,0.527000219,-8.475047792,2.35E-17,5.73E-14,CvsMid
127,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:2000623,0.001580763,0.999974841,2,10,"negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",BP,1809,461.9388307,-4.720411915,0.567271002,-8.321264257,8.70E-17,2.47E-13,CvsHigh
128,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:1990124,0.004597889,0.999866914,2,14,messenger ribonucleoprotein complex,CC,1809,461.9388307,-4.466352039,0.527000219,-8.475047792,2.35E-17,5.73E-14,CvsMid
129,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:1990124,0.004597889,0.999866914,2,14,messenger ribonucleoprotein complex,CC,1809,461.9388307,-4.720411915,0.567271002,-8.321264257,8.70E-17,2.47E-13,CvsHigh
130,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0031047,0.032773226,0.997148837,2,36,gene silencing by RNA,BP,1809,461.9388307,-4.466352039,0.527000219,-8.475047792,2.35E-17,5.73E-14,CvsMid
131,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0031047,0.032773226,0.997148837,2,36,gene silencing by RNA,BP,1809,461.9388307,-4.720411915,0.567271002,-8.321264257,8.70E-17,2.47E-13,CvsHigh
132,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0060213,0.007983873,0.999686012,2,17,positive regulation of nuclear-transcribed mRNA poly(A) tail shortening,BP,1809,461.9388307,-4.466352039,0.527000219,-8.475047792,2.35E-17,5.73E-14,CvsMid
133,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0060213,0.007983873,0.999686012,2,17,positive regulation of nuclear-transcribed mRNA poly(A) tail shortening,BP,1809,461.9388307,-4.720411915,0.567271002,-8.321264257,8.70E-17,2.47E-13,CvsHigh
134,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0045070,0.019693389,0.998712868,2,27,positive regulation of viral genome replication,BP,1809,461.9388307,-4.466352039,0.527000219,-8.475047792,2.35E-17,5.73E-14,CvsMid
135,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0045070,0.019693389,0.998712868,2,27,positive regulation of viral genome replication,BP,1809,461.9388307,-4.720411915,0.567271002,-8.321264257,8.70E-17,2.47E-13,CvsHigh
136,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0031252,0.005913176,0.999505025,3,49,cell leading edge,CC,1809,461.9388307,-4.466352039,0.527000219,-8.475047792,2.35E-17,5.73E-14,CvsMid
137,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0031252,0.005913176,0.999505025,3,49,cell leading edge,CC,1809,461.9388307,-4.720411915,0.567271002,-8.321264257,8.70E-17,2.47E-13,CvsHigh
138,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0003730,0.041151839,0.995941715,2,38,mRNA 3'-UTR binding,MF,1809,461.9388307,-4.466352039,0.527000219,-8.475047792,2.35E-17,5.73E-14,CvsMid
139,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0003730,0.041151839,0.995941715,2,38,mRNA 3'-UTR binding,MF,1809,461.9388307,-4.720411915,0.567271002,-8.321264257,8.70E-17,2.47E-13,CvsHigh
140,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0010494,0.031328006,0.997346425,2,34,cytoplasmic stress granule,CC,1809,461.9388307,-4.466352039,0.527000219,-8.475047792,2.35E-17,5.73E-14,CvsMid
141,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0010494,0.031328006,0.997346425,2,34,cytoplasmic stress granule,CC,1809,461.9388307,-4.720411915,0.567271002,-8.321264257,8.70E-17,2.47E-13,CvsHigh
142,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0008266,0.013624384,0.999278822,2,21,poly(U) RNA binding,MF,1809,461.9388307,-4.466352039,0.527000219,-8.475047792,2.35E-17,5.73E-14,CvsMid
143,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:0008266,0.013624384,0.999278822,2,21,poly(U) RNA binding,MF,1809,461.9388307,-4.720411915,0.567271002,-8.321264257,8.70E-17,2.47E-13,CvsHigh
144,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:1900153,0.009120702,0.999613527,2,18,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",BP,1809,461.9388307,-4.466352039,0.527000219,-8.475047792,2.35E-17,5.73E-14,CvsMid
145,Montipora_capitata_PredGene_adi2mcaRNA4923_R2,GO:1900153,0.009120702,0.999613527,2,18,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",BP,1809,461.9388307,-4.720411915,0.567271002,-8.321264257,8.70E-17,2.47E-13,CvsHigh
146,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0048484,0.00225554,0.999868241,3,35,enteric nervous system development,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
147,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0048484,0.00225554,0.999868241,3,35,enteric nervous system development,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
148,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0001838,0.017611969,0.998910567,2,29,embryonic epithelial tube formation,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
149,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0001838,0.017611969,0.998910567,2,29,embryonic epithelial tube formation,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
150,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0030424,0.028211138,0.992666665,5,218,axon,CC,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
151,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0030424,0.028211138,0.992666665,5,218,axon,CC,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
152,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0014042,0.013333549,0.999291871,2,26,positive regulation of neuron maturation,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
153,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0014042,0.013333549,0.999291871,2,26,positive regulation of neuron maturation,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
154,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0033141,0.012468446,0.999362215,2,25,positive regulation of peptidyl-serine phosphorylation of STAT protein,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
155,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0033141,0.012468446,0.999362215,2,25,positive regulation of peptidyl-serine phosphorylation of STAT protein,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
156,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0060041,0.013033009,0.998532068,3,63,retina development in camera-type eye,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
157,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0060041,0.013033009,0.998532068,3,63,retina development in camera-type eye,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
158,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0060384,0.026379485,0.997957217,2,36,innervation,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
159,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0060384,0.026379485,0.997957217,2,36,innervation,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
160,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0007158,0.025942075,0.998011328,2,35,neuron cell-cell adhesion,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
161,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0007158,0.025942075,0.998011328,2,35,neuron cell-cell adhesion,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
162,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0033630,0.02206351,0.998454667,2,32,positive regulation of cell adhesion mediated by integrin,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
163,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0033630,0.02206351,0.998454667,2,32,positive regulation of cell adhesion mediated by integrin,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
164,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0045793,0.0391143,0.996230666,2,43,positive regulation of cell size,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
165,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0045793,0.0391143,0.996230666,2,43,positive regulation of cell size,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
166,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0072300,0.012468446,0.999362215,2,25,positive regulation of metanephric glomerulus development,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
167,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0072300,0.012468446,0.999362215,2,25,positive regulation of metanephric glomerulus development,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
168,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0048265,0.016711205,0.998996425,2,28,response to pain,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
169,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0048265,0.016711205,0.998996425,2,28,response to pain,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
170,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0071300,0.012519496,0.998613546,3,59,cellular response to retinoic acid,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
171,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0071300,0.012519496,0.998613546,3,59,cellular response to retinoic acid,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
172,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0007497,0.01091228,0.999482236,2,23,posterior midgut development,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
173,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0007497,0.01091228,0.999482236,2,23,posterior midgut development,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
174,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0045121,0.00924824,0.998189392,5,162,membrane raft,CC,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
175,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0045121,0.00924824,0.998189392,5,162,membrane raft,CC,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
176,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0006919,0.022168673,0.996947454,3,69,activation of cysteine-type endopeptidase activity involved in apoptotic process,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
177,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0006919,0.022168673,0.996947454,3,69,activation of cysteine-type endopeptidase activity involved in apoptotic process,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
178,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:2001241,0.021170858,0.998549332,2,32,positive regulation of extrinsic apoptotic signaling pathway in absence of ligand,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
179,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:2001241,0.021170858,0.998549332,2,32,positive regulation of extrinsic apoptotic signaling pathway in absence of ligand,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
180,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0035799,0.013699495,0.999262042,2,26,ureter maturation,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
181,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0035799,0.013699495,0.999262042,2,26,ureter maturation,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
182,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0061146,0.016046996,0.99905862,2,27,Peyer's patch morphogenesis,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
183,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0061146,0.016046996,0.99905862,2,27,Peyer's patch morphogenesis,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
184,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0010976,0.046000964,0.991524592,3,111,positive regulation of neuron projection development,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
185,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0010976,0.046000964,0.991524592,3,111,positive regulation of neuron projection development,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
186,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0035860,0.01606099,0.999055416,2,28,glial cell-derived neurotrophic factor receptor signaling pathway,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
187,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0035860,0.01606099,0.999055416,2,28,glial cell-derived neurotrophic factor receptor signaling pathway,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
188,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0005769,0.026815699,0.993126861,5,201,early endosome,CC,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
189,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0005769,0.026815699,0.993126861,5,201,early endosome,CC,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
190,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0001657,0.037538654,0.996462224,2,43,ureteric bud development,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
191,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0001657,0.037538654,0.996462224,2,43,ureteric bud development,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
192,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0098797,0.021879321,0.998472165,2,33,plasma membrane protein complex,CC,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
193,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0098797,0.021879321,0.998472165,2,33,plasma membrane protein complex,CC,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
194,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0033619,0.025442736,0.99806973,2,35,membrane protein proteolysis,BP,2532,38.62048707,-2.43934154,0.416075308,-5.862740453,4.55E-09,4.09E-06,CvsMid
195,Montipora_capitata_PredGene_adi2mcaRNA5341_R0,GO:0033619,0.025442736,0.99806973,2,35,membrane protein proteolysis,BP,2532,38.62048707,-2.532733307,0.439802168,-5.758801318,8.47E-09,8.03E-06,CvsHigh
196,Montipora_capitata_PredGene_adi2mcaRNA6000_R0,GO:0071470,0.035541609,0.999469629,1,6,cellular response to osmotic stress,BP,2207,33.74573877,-1.351211445,0.347818579,-3.88481676,0.000102407,0.021563647,CvsHigh
197,Montipora_capitata_PredGene_adi2mcaRNA6000_R0,GO:0009787,0.012567842,0.999960516,1,2,regulation of abscisic acid-activated signaling pathway,BP,2207,33.74573877,-1.351211445,0.347818579,-3.88481676,0.000102407,0.021563647,CvsHigh
198,Montipora_capitata_PredGene_adi2mcaRNA6174_R8,GO:0032218,0.010358174,0.999528766,2,19,riboflavin transport,BP,1623,34.60544953,-1.189452571,0.292990267,-4.059699952,4.91E-05,0.011972292,CvsMid
199,Montipora_capitata_PredGene_adi2mcaRNA6174_R8,GO:0032217,0.010358174,0.999528766,2,19,riboflavin transmembrane transporter activity,MF,1623,34.60544953,-1.189452571,0.292990267,-4.059699952,4.91E-05,0.011972292,CvsMid
200,Montipora_capitata_PredGene_adi2mcaRNA6174_R8,GO:0045121,0.00924824,0.998189392,5,162,membrane raft,CC,1623,34.60544953,-1.189452571,0.292990267,-4.059699952,4.91E-05,0.011972292,CvsMid
201,Montipora_capitata_PredGene_adi2mcaRNA8620_R1,GO:0000226,0.001905108,0.999818209,4,64,microtubule cytoskeleton organization,BP,447,67.99945338,-2.846934311,0.325759879,-8.739364468,2.34E-18,8.00E-15,CvsMid
202,Montipora_capitata_PredGene_adi2mcaRNA8620_R1,GO:0000226,0.001905108,0.999818209,4,64,microtubule cytoskeleton organization,BP,447,67.99945338,-3.191871911,0.341057578,-9.358747944,8.07E-21,6.88E-17,CvsHigh
203,Montipora_capitata_PredGene_adi2mcaRNA9177_R0,GO:0020037,0.0031913,0.999516336,5,132,heme binding,MF,3549,230.1398248,1.112583442,0.26791986,4.152672529,3.29E-05,0.009040088,CvsMid
204,Montipora_capitata_PredGene_adi2mcaRNA9177_R0,GO:0055114,0.027448769,0.989392198,9,525,oxidation-reduction process,BP,3549,230.1398248,1.112583442,0.26791986,4.152672529,3.29E-05,0.009040088,CvsMid
205,Montipora_capitata_PredGene_adi2mcaRNA9790_R0,GO:0008171,0.000845975,0.999991498,2,6,O-methyltransferase activity,MF,615,545.7112818,0.585538871,0.159438872,3.67249757,0.000240191,0.039016239,CvsHigh
206,Montipora_capitata_PredGene_adi2mcaRNA9790_R0,GO:0008171,0.000845975,0.999991498,2,6,O-methyltransferase activity,MF,615,545.7112818,0.649596725,0.148815333,4.365119586,1.27E-05,0.00433404,CvsMid
207,Montipora_capitata_PredGene_g10736,GO:0000082,0.049973952,0.994509226,2,40,G1/S transition of mitotic cell cycle,BP,921,325.1786827,0.786079238,0.214653251,3.662088673,0.000250167,0.039877124,CvsHigh
208,Montipora_capitata_PredGene_g12169,GO:0050839,0.026304837,0.997971091,2,34,cell adhesion molecule binding,MF,2115,37.13051506,-1.549976661,0.321551386,-4.820307826,1.43E-06,0.000719045,CvsHigh
209,Montipora_capitata_PredGene_g12169,GO:0050839,0.026304837,0.997971091,2,34,cell adhesion molecule binding,MF,2115,37.13051506,-1.84217617,0.301260289,-6.114898776,9.66E-10,1.10E-06,CvsMid
210,Montipora_capitata_PredGene_g12169,GO:0007157,0.005093145,0.999843318,2,15,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,BP,2115,37.13051506,-1.549976661,0.321551386,-4.820307826,1.43E-06,0.000719045,CvsHigh
211,Montipora_capitata_PredGene_g12169,GO:0007157,0.005093145,0.999843318,2,15,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,BP,2115,37.13051506,-1.84217617,0.301260289,-6.114898776,9.66E-10,1.10E-06,CvsMid
212,Montipora_capitata_PredGene_g12169,GO:0090557,0.029706402,0.999645017,1,5,establishment of endothelial intestinal barrier,BP,2115,37.13051506,-1.549976661,0.321551386,-4.820307826,1.43E-06,0.000719045,CvsHigh
213,Montipora_capitata_PredGene_g12169,GO:0090557,0.029706402,0.999645017,1,5,establishment of endothelial intestinal barrier,BP,2115,37.13051506,-1.84217617,0.301260289,-6.114898776,9.66E-10,1.10E-06,CvsMid
214,Montipora_capitata_PredGene_g12169,GO:0035374,0.019729149,0.999869937,1,3,chondroitin sulfate binding,MF,2115,37.13051506,-1.549976661,0.321551386,-4.820307826,1.43E-06,0.000719045,CvsHigh
215,Montipora_capitata_PredGene_g12169,GO:0035374,0.019729149,0.999869937,1,3,chondroitin sulfate binding,MF,2115,37.13051506,-1.84217617,0.301260289,-6.114898776,9.66E-10,1.10E-06,CvsMid
216,Montipora_capitata_PredGene_g12169,GO:0099545,0.018058337,0.999891116,1,3,trans-synaptic signaling by trans-synaptic complex,BP,2115,37.13051506,-1.549976661,0.321551386,-4.820307826,1.43E-06,0.000719045,CvsHigh
217,Montipora_capitata_PredGene_g12169,GO:0099545,0.018058337,0.999891116,1,3,trans-synaptic signaling by trans-synaptic complex,BP,2115,37.13051506,-1.84217617,0.301260289,-6.114898776,9.66E-10,1.10E-06,CvsMid
218,Montipora_capitata_PredGene_g12169,GO:0097105,0.03595886,0.999457012,1,6,presynaptic membrane assembly,BP,2115,37.13051506,-1.549976661,0.321551386,-4.820307826,1.43E-06,0.000719045,CvsHigh
219,Montipora_capitata_PredGene_g12169,GO:0097105,0.03595886,0.999457012,1,6,presynaptic membrane assembly,BP,2115,37.13051506,-1.84217617,0.301260289,-6.114898776,9.66E-10,1.10E-06,CvsMid
220,Montipora_capitata_PredGene_g12169,GO:0061000,0.032342428,0.999578765,1,5,negative regulation of dendritic spine development,BP,2115,37.13051506,-1.549976661,0.321551386,-4.820307826,1.43E-06,0.000719045,CvsHigh
221,Montipora_capitata_PredGene_g12169,GO:0061000,0.032342428,0.999578765,1,5,negative regulation of dendritic spine development,BP,2115,37.13051506,-1.84217617,0.301260289,-6.114898776,9.66E-10,1.10E-06,CvsMid
222,Montipora_capitata_PredGene_g12169,GO:0048671,0.02457904,0.999772555,1,4,negative regulation of collateral sprouting,BP,2115,37.13051506,-1.549976661,0.321551386,-4.820307826,1.43E-06,0.000719045,CvsHigh
223,Montipora_capitata_PredGene_g12169,GO:0048671,0.02457904,0.999772555,1,4,negative regulation of collateral sprouting,BP,2115,37.13051506,-1.84217617,0.301260289,-6.114898776,9.66E-10,1.10E-06,CvsMid
224,Montipora_capitata_PredGene_g12169,GO:0030424,0.028211138,0.992666665,5,218,axon,CC,2115,37.13051506,-1.549976661,0.321551386,-4.820307826,1.43E-06,0.000719045,CvsHigh
225,Montipora_capitata_PredGene_g12169,GO:0030424,0.028211138,0.992666665,5,218,axon,CC,2115,37.13051506,-1.84217617,0.301260289,-6.114898776,9.66E-10,1.10E-06,CvsMid
226,Montipora_capitata_PredGene_g12169,GO:0099560,0.036963196,0.999426026,1,6,synaptic membrane adhesion,BP,2115,37.13051506,-1.549976661,0.321551386,-4.820307826,1.43E-06,0.000719045,CvsHigh
227,Montipora_capitata_PredGene_g12169,GO:0099560,0.036963196,0.999426026,1,6,synaptic membrane adhesion,BP,2115,37.13051506,-1.84217617,0.301260289,-6.114898776,9.66E-10,1.10E-06,CvsMid
228,Montipora_capitata_PredGene_g12169,GO:0099151,0.042474216,0.999240431,1,6,regulation of postsynaptic density assembly,BP,2115,37.13051506,-1.549976661,0.321551386,-4.820307826,1.43E-06,0.000719045,CvsHigh
229,Montipora_capitata_PredGene_g12169,GO:0099151,0.042474216,0.999240431,1,6,regulation of postsynaptic density assembly,BP,2115,37.13051506,-1.84217617,0.301260289,-6.114898776,9.66E-10,1.10E-06,CvsMid
230,Montipora_capitata_PredGene_g12169,GO:0099056,0.008941547,0.999121601,3,66,integral component of presynaptic membrane,CC,2115,37.13051506,-1.549976661,0.321551386,-4.820307826,1.43E-06,0.000719045,CvsHigh
231,Montipora_capitata_PredGene_g12169,GO:0099056,0.008941547,0.999121601,3,66,integral component of presynaptic membrane,CC,2115,37.13051506,-1.84217617,0.301260289,-6.114898776,9.66E-10,1.10E-06,CvsMid
232,Montipora_capitata_PredGene_g12169,GO:0048681,0.030124505,0.999634891,1,5,negative regulation of axon regeneration,BP,2115,37.13051506,-1.549976661,0.321551386,-4.820307826,1.43E-06,0.000719045,CvsHigh
233,Montipora_capitata_PredGene_g12169,GO:0048681,0.030124505,0.999634891,1,5,negative regulation of axon regeneration,BP,2115,37.13051506,-1.84217617,0.301260289,-6.114898776,9.66E-10,1.10E-06,CvsMid
234,Montipora_capitata_PredGene_g12169,GO:0008201,0.015517707,0.998132918,3,66,heparin binding,MF,2115,37.13051506,-1.549976661,0.321551386,-4.820307826,1.43E-06,0.000719045,CvsHigh
