"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare","X1_2","X2_2","X4_2","X11_2","X28_2","X35_2","X36_2","X38_2","X39_2","X41_2","X42_2","X47_2","prot","scaffold","Gene.Predict","id","gene.start","gene.stop","pos1","pos2","pos3","attr","GO_terms","length"
"1327","LOC113677629",152.940999141703,-1.95551600754692,0.480890999542483,-4.06644335079548,4.7736082246327e-05,0.00403020606574783,"CvsMid",207,44,109,116,246,142,129,190,185,28,226,108,"XP_027050267.1","NW_020846232.1","Gnomon","CDS",80209,80450,".","+","2","ID=cds-XP_027050267.1;Parent=rna-XM_027194466.1;Dbxref=GeneID:113677629,Genbank:XP_027050267.1;Name=XP_027050267.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: substituted 2 bases at 2 genomic stop codons;gbkey=CDS;gene=LOC113677629;product=LOW QUALITY PROTEIN: uncharacterized protein LOC113677629;protein_id=XP_027050267.1;transl_except=(pos:77740..77742%2Caa:Other),(pos:77746..77748%2Caa:Other)","GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165",241
"1328","LOC113677629",152.940999141703,-1.95551600754692,0.480890999542483,-4.06644335079548,4.7736082246327e-05,0.00403020606574783,"CvsMid",207,44,109,116,246,142,129,190,185,28,226,108,"XP_027050267.1","NW_020846232.1","Gnomon","CDS",78304,78416,".","+","2","ID=cds-XP_027050267.1;Parent=rna-XM_027194466.1;Dbxref=GeneID:113677629,Genbank:XP_027050267.1;Name=XP_027050267.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: substituted 2 bases at 2 genomic stop codons;gbkey=CDS;gene=LOC113677629;product=LOW QUALITY PROTEIN: uncharacterized protein LOC113677629;protein_id=XP_027050267.1;transl_except=(pos:77740..77742%2Caa:Other),(pos:77746..77748%2Caa:Other)","GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165",112
"1329","LOC113677629",152.940999141703,-1.95551600754692,0.480890999542483,-4.06644335079548,4.7736082246327e-05,0.00403020606574783,"CvsMid",207,44,109,116,246,142,129,190,185,28,226,108,"XP_027050267.1","NW_020846232.1","Gnomon","CDS",82523,82649,".","+","0","ID=cds-XP_027050267.1;Parent=rna-XM_027194466.1;Dbxref=GeneID:113677629,Genbank:XP_027050267.1;Name=XP_027050267.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: substituted 2 bases at 2 genomic stop codons;gbkey=CDS;gene=LOC113677629;product=LOW QUALITY PROTEIN: uncharacterized protein LOC113677629;protein_id=XP_027050267.1;transl_except=(pos:77740..77742%2Caa:Other),(pos:77746..77748%2Caa:Other)","GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165",126
"1330","LOC113677629",152.940999141703,-1.95551600754692,0.480890999542483,-4.06644335079548,4.7736082246327e-05,0.00403020606574783,"CvsMid",207,44,109,116,246,142,129,190,185,28,226,108,"XP_027050267.1","NW_020846232.1","Gnomon","CDS",83514,83581,".","+","2","ID=cds-XP_027050267.1;Parent=rna-XM_027194466.1;Dbxref=GeneID:113677629,Genbank:XP_027050267.1;Name=XP_027050267.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: substituted 2 bases at 2 genomic stop codons;gbkey=CDS;gene=LOC113677629;product=LOW QUALITY PROTEIN: uncharacterized protein LOC113677629;protein_id=XP_027050267.1;transl_except=(pos:77740..77742%2Caa:Other),(pos:77746..77748%2Caa:Other)","GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165",67
"1331","LOC113677629",152.940999141703,-1.95551600754692,0.480890999542483,-4.06644335079548,4.7736082246327e-05,0.00403020606574783,"CvsMid",207,44,109,116,246,142,129,190,185,28,226,108,"XP_027050267.1","NW_020846232.1","Gnomon","CDS",82871,83185,".","+","2","ID=cds-XP_027050267.1;Parent=rna-XM_027194466.1;Dbxref=GeneID:113677629,Genbank:XP_027050267.1;Name=XP_027050267.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: substituted 2 bases at 2 genomic stop codons;gbkey=CDS;gene=LOC113677629;product=LOW QUALITY PROTEIN: uncharacterized protein LOC113677629;protein_id=XP_027050267.1;transl_except=(pos:77740..77742%2Caa:Other),(pos:77746..77748%2Caa:Other)","GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165",314
"1332","LOC113677629",152.940999141703,-1.95551600754692,0.480890999542483,-4.06644335079548,4.7736082246327e-05,0.00403020606574783,"CvsMid",207,44,109,116,246,142,129,190,185,28,226,108,"XP_027050267.1","NW_020846232.1","Gnomon","CDS",81770,81946,".","+","0","ID=cds-XP_027050267.1;Parent=rna-XM_027194466.1;Dbxref=GeneID:113677629,Genbank:XP_027050267.1;Name=XP_027050267.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: substituted 2 bases at 2 genomic stop codons;gbkey=CDS;gene=LOC113677629;product=LOW QUALITY PROTEIN: uncharacterized protein LOC113677629;protein_id=XP_027050267.1;transl_except=(pos:77740..77742%2Caa:Other),(pos:77746..77748%2Caa:Other)","GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165",176
"1333","LOC113677629",152.940999141703,-1.95551600754692,0.480890999542483,-4.06644335079548,4.7736082246327e-05,0.00403020606574783,"CvsMid",207,44,109,116,246,142,129,190,185,28,226,108,"XP_027050267.1","NW_020846232.1","Gnomon","CDS",78685,78827,".","+","0","ID=cds-XP_027050267.1;Parent=rna-XM_027194466.1;Dbxref=GeneID:113677629,Genbank:XP_027050267.1;Name=XP_027050267.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: substituted 2 bases at 2 genomic stop codons;gbkey=CDS;gene=LOC113677629;product=LOW QUALITY PROTEIN: uncharacterized protein LOC113677629;protein_id=XP_027050267.1;transl_except=(pos:77740..77742%2Caa:Other),(pos:77746..77748%2Caa:Other)","GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165",142
"1334","LOC113677629",152.940999141703,-1.95551600754692,0.480890999542483,-4.06644335079548,4.7736082246327e-05,0.00403020606574783,"CvsMid",207,44,109,116,246,142,129,190,185,28,226,108,"XP_027050267.1","NW_020846232.1","Gnomon","CDS",76546,76936,".","+","0","ID=cds-XP_027050267.1;Parent=rna-XM_027194466.1;Dbxref=GeneID:113677629,Genbank:XP_027050267.1;Name=XP_027050267.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: substituted 2 bases at 2 genomic stop codons;gbkey=CDS;gene=LOC113677629;product=LOW QUALITY PROTEIN: uncharacterized protein LOC113677629;protein_id=XP_027050267.1;transl_except=(pos:77740..77742%2Caa:Other),(pos:77746..77748%2Caa:Other)","GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165",390
"1335","LOC113677629",152.940999141703,-1.95551600754692,0.480890999542483,-4.06644335079548,4.7736082246327e-05,0.00403020606574783,"CvsMid",207,44,109,116,246,142,129,190,185,28,226,108,"XP_027050267.1","NW_020846232.1","Gnomon","CDS",74546,74602,".","+","0","ID=cds-XP_027050267.1;Parent=rna-XM_027194466.1;Dbxref=GeneID:113677629,Genbank:XP_027050267.1;Name=XP_027050267.1;Note=The sequence of the model RefSeq protein was modified relative to this genomic sequence to represent the inferred CDS: substituted 2 bases at 2 genomic stop codons;gbkey=CDS;gene=LOC113677629;product=LOW QUALITY PROTEIN: uncharacterized protein LOC113677629;protein_id=XP_027050267.1;transl_except=(pos:77740..77742%2Caa:Other),(pos:77746..77748%2Caa:Other)","GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165,GO:0005515,GO:0007165",56
"1336","LOC113677661",114.347640945244,-2.5122596147349,0.548784180681012,-4.57786449240815,4.6974681590634e-06,0.000548974838739661,"CvsMid",84,68,8,81,124,128,202,147,55,38,93,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA
"1337","LOC113677707",37.1663046447859,-2.19575628847319,0.601052792467292,-3.6531837402497,0.000259008751314493,0.0158682972154888,"CvsMid",43,27,12,35,37,63,5,43,27,9,60,39,"XP_027050343.1","NW_020846248.1","Gnomon","CDS",6780,7454,".","+","0","ID=cds-XP_027050343.1;Parent=rna-XM_027194542.1;Dbxref=GeneID:113677707,Genbank:XP_027050343.1;Name=XP_027050343.1;gbkey=CDS;gene=LOC113677707;product=N-acetyltransferase 8-like;protein_id=XP_027050343.1","GO:0008080",674
"1338","LOC113677794",637.73606544951,-5.38288051680235,0.620527408821892,-8.67468614645414,4.14692588006571e-18,3.58864598346186e-15,"CvsMid",912,164,5,38,293,1334,632,1097,68,60,1433,659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA
"1339","LOC113677848",79.3514782168391,-1.32012326811097,0.321238959750528,-4.10947435870223,3.96560742099837e-05,0.00347517723741414,"CvsMid",64,30,55,66,92,141,108,70,76,76,115,45,"XP_027050488.1","NW_020846276.1","Gnomon","CDS",188084,188211,".","-","0","ID=cds-XP_027050488.1;Parent=rna-XM_027194687.1;Dbxref=GeneID:113677848,Genbank:XP_027050488.1;Name=XP_027050488.1;gbkey=CDS;gene=LOC113677848;product=uncharacterized protein LOC113677848;protein_id=XP_027050488.1","GO:0016592,GO:0003712,GO:0006357,GO:0016592,GO:0003712,GO:0006357,GO:0016592,GO:0016592,GO:0003712,GO:0006357,GO:0016592,GO:0016592",127
"1340","LOC113677848",79.3514782168391,-1.32012326811097,0.321238959750528,-4.10947435870223,3.96560742099837e-05,0.00347517723741414,"CvsMid",64,30,55,66,92,141,108,70,76,76,115,45,"XP_027050488.1","NW_020846276.1","Gnomon","CDS",187199,187265,".","-","1","ID=cds-XP_027050488.1;Parent=rna-XM_027194687.1;Dbxref=GeneID:113677848,Genbank:XP_027050488.1;Name=XP_027050488.1;gbkey=CDS;gene=LOC113677848;product=uncharacterized protein LOC113677848;protein_id=XP_027050488.1","GO:0016592,GO:0003712,GO:0006357,GO:0016592,GO:0003712,GO:0006357,GO:0016592,GO:0016592,GO:0003712,GO:0006357,GO:0016592,GO:0016592",66
"1341","LOC113677848",79.3514782168391,-1.32012326811097,0.321238959750528,-4.10947435870223,3.96560742099837e-05,0.00347517723741414,"CvsMid",64,30,55,66,92,141,108,70,76,76,115,45,"XP_027050488.1","NW_020846276.1","Gnomon","CDS",189189,189326,".","-","0","ID=cds-XP_027050488.1;Parent=rna-XM_027194687.1;Dbxref=GeneID:113677848,Genbank:XP_027050488.1;Name=XP_027050488.1;gbkey=CDS;gene=LOC113677848;product=uncharacterized protein LOC113677848;protein_id=XP_027050488.1","GO:0016592,GO:0003712,GO:0006357,GO:0016592,GO:0003712,GO:0006357,GO:0016592,GO:0016592,GO:0003712,GO:0006357,GO:0016592,GO:0016592",137
"1342","LOC113677891",742.300948317786,-1.71153265532385,0.445667866213332,-3.84037707242859,0.000122845474671537,0.00859049718334392,"CvsMid",644,637,406,165,941,792,431,947,896,769,1094,543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA
"1343","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050754.1","NW_020846333.1","Gnomon","CDS",73472,73546,".","-","2","ID=cds-XP_027050754.1;Parent=rna-XM_027194953.1;Dbxref=GeneID:113678084,Genbank:XP_027050754.1;Name=XP_027050754.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X2;protein_id=XP_027050754.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",74
"1344","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050753.1","NW_020846333.1","Gnomon","CDS",65747,65937,".","-","2","ID=cds-XP_027050753.1;Parent=rna-XM_027194952.1;Dbxref=GeneID:113678084,Genbank:XP_027050753.1;Name=XP_027050753.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X1;protein_id=XP_027050753.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",190
"1345","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050754.1","NW_020846333.1","Gnomon","CDS",70852,70939,".","-","1","ID=cds-XP_027050754.1;Parent=rna-XM_027194953.1;Dbxref=GeneID:113678084,Genbank:XP_027050754.1;Name=XP_027050754.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X2;protein_id=XP_027050754.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",87
"1346","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050754.1","NW_020846333.1","Gnomon","CDS",71419,71522,".","-","0","ID=cds-XP_027050754.1;Parent=rna-XM_027194953.1;Dbxref=GeneID:113678084,Genbank:XP_027050754.1;Name=XP_027050754.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X2;protein_id=XP_027050754.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",103
"1347","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050753.1","NW_020846333.1","Gnomon","CDS",70852,70939,".","-","1","ID=cds-XP_027050753.1;Parent=rna-XM_027194952.1;Dbxref=GeneID:113678084,Genbank:XP_027050753.1;Name=XP_027050753.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X1;protein_id=XP_027050753.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",87
"1348","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050753.1","NW_020846333.1","Gnomon","CDS",73168,73244,".","-","2","ID=cds-XP_027050753.1;Parent=rna-XM_027194952.1;Dbxref=GeneID:113678084,Genbank:XP_027050753.1;Name=XP_027050753.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X1;protein_id=XP_027050753.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",76
"1349","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050754.1","NW_020846333.1","Gnomon","CDS",70192,70275,".","-","0","ID=cds-XP_027050754.1;Parent=rna-XM_027194953.1;Dbxref=GeneID:113678084,Genbank:XP_027050754.1;Name=XP_027050754.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X2;protein_id=XP_027050754.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",83
"1350","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050754.1","NW_020846333.1","Gnomon","CDS",66603,66726,".","-","0","ID=cds-XP_027050754.1;Parent=rna-XM_027194953.1;Dbxref=GeneID:113678084,Genbank:XP_027050754.1;Name=XP_027050754.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X2;protein_id=XP_027050754.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",123
"1351","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050754.1","NW_020846333.1","Gnomon","CDS",65747,65937,".","-","2","ID=cds-XP_027050754.1;Parent=rna-XM_027194953.1;Dbxref=GeneID:113678084,Genbank:XP_027050754.1;Name=XP_027050754.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X2;protein_id=XP_027050754.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",190
"1352","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050754.1","NW_020846333.1","Gnomon","CDS",67402,67578,".","-","0","ID=cds-XP_027050754.1;Parent=rna-XM_027194953.1;Dbxref=GeneID:113678084,Genbank:XP_027050754.1;Name=XP_027050754.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X2;protein_id=XP_027050754.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",176
"1353","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050754.1","NW_020846333.1","Gnomon","CDS",73653,73656,".","-","0","ID=cds-XP_027050754.1;Parent=rna-XM_027194953.1;Dbxref=GeneID:113678084,Genbank:XP_027050754.1;Name=XP_027050754.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X2;protein_id=XP_027050754.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",3
"1354","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050753.1","NW_020846333.1","Gnomon","CDS",70192,70275,".","-","0","ID=cds-XP_027050753.1;Parent=rna-XM_027194952.1;Dbxref=GeneID:113678084,Genbank:XP_027050753.1;Name=XP_027050753.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X1;protein_id=XP_027050753.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",83
"1355","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050754.1","NW_020846333.1","Gnomon","CDS",73168,73244,".","-","2","ID=cds-XP_027050754.1;Parent=rna-XM_027194953.1;Dbxref=GeneID:113678084,Genbank:XP_027050754.1;Name=XP_027050754.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X2;protein_id=XP_027050754.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",76
"1356","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050753.1","NW_020846333.1","Gnomon","CDS",73472,73559,".","-","0","ID=cds-XP_027050753.1;Parent=rna-XM_027194952.1;Dbxref=GeneID:113678084,Genbank:XP_027050753.1;Name=XP_027050753.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X1;protein_id=XP_027050753.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",87
"1357","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050753.1","NW_020846333.1","Gnomon","CDS",71419,71522,".","-","0","ID=cds-XP_027050753.1;Parent=rna-XM_027194952.1;Dbxref=GeneID:113678084,Genbank:XP_027050753.1;Name=XP_027050753.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X1;protein_id=XP_027050753.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",103
"1358","LOC113678084",451.551782284659,0.632265049920563,0.168811594724586,3.74538876285184,0.000180114641434942,0.0118755586919438,"CvsMid",258,233,886,998,270,394,298,350,1044,1074,436,235,"XP_027050753.1","NW_020846333.1","Gnomon","CDS",68011,68124,".","-","0","ID=cds-XP_027050753.1;Parent=rna-XM_027194952.1;Dbxref=GeneID:113678084,Genbank:XP_027050753.1;Name=XP_027050753.1;gbkey=CDS;gene=LOC113678084;product=IST1 homolog isoform X1;protein_id=XP_027050753.1","GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031,GO:0015031",113
