tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
46731,Pocillopora damicornis,113683602,0,live,LOC113683602,pdam_00000014,snurportin-1-like,snurportin-1-like,,Un,,,,,,
46731,Pocillopora damicornis,113683601,0,live,LOC113683601,pdam_00000216,probable G-protein coupled receptor No9,probable G-protein coupled receptor No9,,Un,,,,,,
46731,Pocillopora damicornis,113683600,0,live,LOC113683600,,uncharacterized LOC113683600,,,Un,,,,,,
46731,Pocillopora damicornis,113683599,0,live,LOC113683599,pdam_00000064,MAU2 chromatid cohesion factor homolog,MAU2 chromatid cohesion factor homolog,,Un,,,,,,
46731,Pocillopora damicornis,113683597,0,live,LOC113683597,pdam_00000065,transcriptional repressor p66-alpha-like,transcriptional repressor p66-alpha-like,,Un,,,,,,
46731,Pocillopora damicornis,113683596,0,live,LOC113683596,pdam_00000143,uncharacterized LOC113683596,uncharacterized protein LOC113683596,,Un,,,,,,
46731,Pocillopora damicornis,113683595,0,live,LOC113683595,pdam_00000142,uncharacterized LOC113683595,uncharacterized protein LOC113683595,,Un,,,,,,
46731,Pocillopora damicornis,113683594,0,live,LOC113683594,pdam_00000154,protein BTN1-like,protein BTN1-like,,Un,,,,,,
46731,Pocillopora damicornis,113683593,0,live,LOC113683593,pdam_00000023,protein FAM227B-like,protein FAM227B-like,,Un,,,,,,
46731,Pocillopora damicornis,113683591,0,live,LOC113683591,pdam_00000120,retinoic acid receptor RXR-alpha-B-like,retinoic acid receptor RXR-alpha-B-like|nuclear receptor 6,,Un,,,,,,
46731,Pocillopora damicornis,113683590,0,live,LOC113683590,pdam_00000053,protein fem-1 homolog B-like,protein fem-1 homolog B-like,,Un,,,,,,
46731,Pocillopora damicornis,113683588,0,live,LOC113683588,,uncharacterized LOC113683588,,,Un,,,,,,
46731,Pocillopora damicornis,113683587,0,live,LOC113683587,,uncharacterized LOC113683587,,,Un,,,,,,
46731,Pocillopora damicornis,113683586,0,live,LOC113683586,,uncharacterized LOC113683586,,,Un,,,,,,
46731,Pocillopora damicornis,113683585,0,live,LOC113683585,pdam_00000150,cartilage matrix protein-like,cartilage matrix protein-like,,Un,,,,,,
46731,Pocillopora damicornis,113683584,0,live,LOC113683584,pdam_00000151,uncharacterized LOC113683584,uncharacterized protein LOC113683584,,Un,,,,,,
46731,Pocillopora damicornis,113683583,0,live,LOC113683583,pdam_00000101,"CDGSH iron-sulfur domain-containing protein 3, mitochondrial-like","CDGSH iron-sulfur domain-containing protein 3, mitochondrial-like",,Un,,,,,,
46731,Pocillopora damicornis,113683582,0,live,LOC113683582,,inosine triphosphate pyrophosphatase-like,inosine triphosphate pyrophosphatase-like,,Un,,,,,,
46731,Pocillopora damicornis,113683581,0,live,LOC113683581,pdam_00000044,potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2-like,potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2-like,,Un,,,,,,
46731,Pocillopora damicornis,113683580,0,live,LOC113683580,pdam_00000076,ER membrane protein complex subunit 2-like,ER membrane protein complex subunit 2-like,,Un,,,,,,
46731,Pocillopora damicornis,113683579,0,live,LOC113683579,pdam_00000117,uncharacterized LOC113683579,uncharacterized protein LOC113683579,,Un,,,,,,
46731,Pocillopora damicornis,113683577,0,live,LOC113683577,pdam_00000170,sperm-associated antigen 8-like,sperm-associated antigen 8-like,,Un,,,,,,
46731,Pocillopora damicornis,113683576,0,live,LOC113683576,pdam_00000172,U3 small nucleolar ribonucleoprotein protein MPP10-like,U3 small nucleolar ribonucleoprotein protein MPP10-like,,Un,,,,,,
46731,Pocillopora damicornis,113683575,0,live,LOC113683575,pdam_00000171,zinc finger CCCH domain-containing protein 13-like,uncharacterized protein LOC113683575|zinc finger CCCH domain-containing protein 13-like,,Un,,,,,,
46731,Pocillopora damicornis,113683574,0,live,LOC113683574,,uncharacterized LOC113683574,uncharacterized protein LOC113683574,,Un,,,,,,
46731,Pocillopora damicornis,113683573,0,live,LOC113683573,pdam_00000149,NADH-quinone oxidoreductase subunit B 2-like,uncharacterized protein LOC113683573,,Un,,,,,,
46731,Pocillopora damicornis,113683572,0,live,LOC113683572,,adenosine receptor A2a-like,adenosine receptor A2a-like,,Un,,,,,,
46731,Pocillopora damicornis,113683571,0,live,LOC113683571,,uncharacterized LOC113683571,uncharacterized protein LOC113683571,,Un,,,,,,
46731,Pocillopora damicornis,113683570,0,live,LOC113683570,pdam_00000203,proteasome subunit alpha type-1-like,proteasome subunit alpha type-1-like,,Un,,,,,,
46731,Pocillopora damicornis,113683569,0,live,LOC113683569,pdam_00000242,DNA-binding protein D-ETS-3-like,DNA-binding protein D-ETS-3-like,,Un,,,,,,
46731,Pocillopora damicornis,113683568,0,live,LOC113683568,,acidic skeletal organic matrix protein-like,acidic skeletal organic matrix protein-like,,Un,,,,,,
46731,Pocillopora damicornis,113683567,0,live,LOC113683567,,uncharacterized LOC113683567,,,Un,,,,,,
46731,Pocillopora damicornis,113683566,0,live,LOC113683566,,protein BTN1-like,protein BTN1-like,,Un,,,,,,
46731,Pocillopora damicornis,113683565,0,live,LOC113683565,,octopamine receptor 1-like,octopamine receptor 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113683564,0,live,LOC113683564,pdam_00000043,neuropeptide FF receptor 1-like,neuropeptide FF receptor 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113683563,0,live,LOC113683563,pdam_00000222,neurogenic locus notch homolog protein 4-like,neurogenic locus notch homolog protein 4-like,,Un,,,,,,
46731,Pocillopora damicornis,113683562,0,live,LOC113683562,,fatty-acid amide hydrolase 2-A-like,fatty-acid amide hydrolase 2-A-like,,Un,,,,,,
46731,Pocillopora damicornis,113683561,0,live,LOC113683561,pdam_00000015,slowpoke-binding protein-like,slowpoke-binding protein-like,,Un,,,,,,
46731,Pocillopora damicornis,113683560,0,live,LOC113683560,pdam_00000235,lysM and putative peptidoglycan-binding domain-containing protein 4-like,lysM and putative peptidoglycan-binding domain-containing protein 4-like,,Un,,,,,,
46731,Pocillopora damicornis,113683559,0,live,LOC113683559,pdam_00000191,pre-B-cell leukemia transcription factor 1-like,pre-B-cell leukemia transcription factor 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113683558,0,live,LOC113683558,pdam_00000190,GTPase-activating protein and VPS9 domain-containing protein 1-like,GTPase-activating protein and VPS9 domain-containing protein 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113683557,0,live,LOC113683557,,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like","trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like",,Un,,,,,,
46731,Pocillopora damicornis,113683556,0,live,LOC113683556,,acidic skeletal organic matrix protein-like,acidic skeletal organic matrix protein-like,,Un,,,,,,
46731,Pocillopora damicornis,113683555,0,live,LOC113683555,pdam_00000192,extracellular calcium-sensing receptor-like,extracellular calcium-sensing receptor-like,,Un,,,,,,
46731,Pocillopora damicornis,113683554,0,live,LOC113683554,pdam_00000137,uncharacterized LOC113683554,uncharacterized protein LOC113683554,,Un,,,,,,
46731,Pocillopora damicornis,113683553,0,live,LOC113683553,,tetratricopeptide repeat protein 28-like,tetratricopeptide repeat protein 28-like,,Un,,,,,,
46731,Pocillopora damicornis,113683552,0,live,LOC113683552,pdam_00000042,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6-like,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6-like,,Un,,,,,,
46731,Pocillopora damicornis,113683551,0,live,LOC113683551,,DNA repair protein RAD50-like,DNA repair protein RAD50-like,,Un,,,,,,
46731,Pocillopora damicornis,113683550,0,live,LOC113683550,pdam_00000100,uncharacterized LOC113683550,uncharacterized protein LOC113683550,,Un,,,,,,
46731,Pocillopora damicornis,113683549,0,live,LOC113683549,pdam_00000187,"grpE protein homolog 1, mitochondrial-like","grpE protein homolog 1, mitochondrial-like",,Un,,,,,,
46731,Pocillopora damicornis,113683548,0,live,LOC113683548,pdam_00018623,outer dense fiber protein 3-like,outer dense fiber protein 3-like,,Un,,,,,,
46731,Pocillopora damicornis,113683547,0,live,LOC113683547,pdam_00000022,katanin p60 ATPase-containing subunit A-like 2,katanin p60 ATPase-containing subunit A-like 2,,Un,,,,,,
46731,Pocillopora damicornis,113683546,0,live,LOC113683546,pdam_00000021,ankyrin repeat and SOCS box protein 7-like,ankyrin repeat and SOCS box protein 7-like,,Un,,,,,,
46731,Pocillopora damicornis,113683545,0,live,LOC113683545,pdam_00000173,hydrogenase maturation factor HoxX-like,uncharacterized protein LOC113683545,,Un,,,,,,
46731,Pocillopora damicornis,113683544,0,live,LOC113683544,,octopamine receptor-like,octopamine receptor-like,,Un,,,,,,
46731,Pocillopora damicornis,113683543,0,live,LOC113683543,pdam_00000204,G2/mitotic-specific cyclin-B-like,G2/mitotic-specific cyclin-B-like,,Un,,,,,,
46731,Pocillopora damicornis,113683542,0,live,LOC113683542,pdam_00000205,Golgi pH regulator-like,Golgi pH regulator-like,,Un,,,,,,
46731,Pocillopora damicornis,113683541,0,live,LOC113683541,,thyrotropin-releasing hormone receptor-like,thyrotropin-releasing hormone receptor-like,,Un,,,,,,
46731,Pocillopora damicornis,113683540,0,live,LOC113683540,pdam_00000056,transcription initiation factor IIA subunit 1-like,transcription initiation factor IIA subunit 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113683539,0,live,LOC113683539,pdam_00000219,uncharacterized LOC113683539,uncharacterized protein LOC113683539,,Un,,,,,,
46731,Pocillopora damicornis,113683538,0,live,LOC113683538,pdam_00018622,protein lin-52 homolog,protein lin-52 homolog,,Un,,,,,,
46731,Pocillopora damicornis,113683537,0,live,LOC113683537,pdam_00000001,uncharacterized LOC113683537,uncharacterized protein LOC113683537,,Un,,,,,,
46731,Pocillopora damicornis,113683536,0,live,LOC113683536,pdam_00000145,uncharacterized LOC113683536,uncharacterized protein LOC113683536,,Un,,,,,,
46731,Pocillopora damicornis,113683535,0,live,LOC113683535,,uncharacterized LOC113683535,,,Un,,,,,,
46731,Pocillopora damicornis,113683534,0,live,LOC113683534,,uncharacterized LOC113683534,,,Un,,,,,,
46731,Pocillopora damicornis,113683533,0,live,LOC113683533,,uncharacterized LOC113683533,,,Un,,,,,,
46731,Pocillopora damicornis,113683532,0,live,LOC113683532,,dopamine receptor 4-like,,,Un,,,,,,
46731,Pocillopora damicornis,113683531,0,live,LOC113683531,,uncharacterized LOC113683531,LOW QUALITY PROTEIN: uncharacterized protein LOC113683531,,Un,,,,,,
46731,Pocillopora damicornis,113683530,0,live,LOC113683530,pdam_00000188,protein SET-like,protein SET-like,,Un,,,,,,
46731,Pocillopora damicornis,113683529,0,live,LOC113683529,pdam_00000220,imidazoleglycerol-phosphate dehydratase-like,imidazoleglycerol-phosphate dehydratase-like,,Un,,,,,,
46731,Pocillopora damicornis,113683528,0,live,LOC113683528,pdam_00000221,cilia- and flagella-associated protein 53-like,cilia- and flagella-associated protein 53-like,,Un,,,,,,
46731,Pocillopora damicornis,113683527,0,live,LOC113683527,pdam_00018615,uncharacterized LOC113683527,uncharacterized protein LOC113683527,,Un,,,,,,
46731,Pocillopora damicornis,113683526,0,live,LOC113683526,pdam_00000200,adenosine deaminase-like protein,adenosine deaminase-like protein,,Un,,,,,,
46731,Pocillopora damicornis,113683525,0,live,LOC113683525,pdam_00000198,protein FAM221B-like,protein FAM221B-like,,Un,,,,,,
46731,Pocillopora damicornis,113683524,0,live,LOC113683524,pdam_00000223,uncharacterized LOC113683524,uncharacterized protein LOC113683524,,Un,,,,,,
46731,Pocillopora damicornis,113683523,0,live,LOC113683523,,uncharacterized LOC113683523,,,Un,,,,,,
46731,Pocillopora damicornis,113683522,0,live,LOC113683522,pdam_00000129,transmembrane protein 163-like,transmembrane protein 163-like,,Un,,,,,,
46731,Pocillopora damicornis,113683521,0,live,LOC113683521,pdam_00000127,eukaryotic translation initiation factor 3 subunit G-like,eukaryotic translation initiation factor 3 subunit G-like,,Un,,,,,,
46731,Pocillopora damicornis,113683520,0,live,LOC113683520,pdam_00000031,tumor necrosis factor alpha-induced protein 8-like,tumor necrosis factor alpha-induced protein 8-like,,Un,,,,,,
46731,Pocillopora damicornis,113683519,0,live,LOC113683519,pdam_00000029,maspardin-like,maspardin-like,,Un,,,,,,
46731,Pocillopora damicornis,113683518,0,live,LOC113683518,,tripartite motif-containing protein 2-like,,,Un,,,,,,
46731,Pocillopora damicornis,113683517,0,live,LOC113683517,,short-chain dehydrogenase/reductase family 9C member 7-like,short-chain dehydrogenase/reductase family 9C member 7-like,,Un,,,,,,
46731,Pocillopora damicornis,113683516,0,live,LOC113683516,pdam_00000030,uncharacterized protein KIAA0825-like,uncharacterized protein KIAA0825-like,,Un,,,,,,
46731,Pocillopora damicornis,113683515,0,live,LOC113683515,,uncharacterized LOC113683515,,,Un,,,,,,
46731,Pocillopora damicornis,113683514,0,live,LOC113683514,,hydrogenase maturation factor HoxX-like,LOW QUALITY PROTEIN: uncharacterized protein LOC113683514,,Un,,,,,,
46731,Pocillopora damicornis,113683513,0,live,LOC113683513,,uncharacterized LOC113683513,uncharacterized protein LOC113683513,,Un,,,,,,
46731,Pocillopora damicornis,113683512,0,live,LOC113683512,pdam_00018627,uncharacterized LOC113683512,uncharacterized protein LOC113683512,,Un,,,,,,
46731,Pocillopora damicornis,113683511,0,live,LOC113683511,pdam_00000234,snRNA-activating protein complex subunit 3-like,snRNA-activating protein complex subunit 3-like,,Un,,,,,,
46731,Pocillopora damicornis,113683510,0,live,LOC113683510,pdam_00000233,BTB/POZ domain-containing protein 2-like,BTB/POZ domain-containing protein 2-like,,Un,,,,,,
46731,Pocillopora damicornis,113683509,0,live,LOC113683509,pdam_00000050,uncharacterized LOC113683509,uncharacterized protein LOC113683509,,Un,,,,,,
46731,Pocillopora damicornis,113683508,0,live,LOC113683508,pdam_00000110,uncharacterized LOC113683508,uncharacterized protein LOC113683508,,Un,,,,,,
46731,Pocillopora damicornis,113683507,0,live,LOC113683507,,alpha-1A adrenergic receptor-like,,,Un,,,,,,
46731,Pocillopora damicornis,113683506,0,live,LOC113683506,pdam_00000163,E3 SUMO-protein ligase PIAS2-like,E3 SUMO-protein ligase PIAS2-like,,Un,,,,,,
46731,Pocillopora damicornis,113683505,0,live,LOC113683505,pdam_00000164,hematopoietically-expressed homeobox protein hhex-like,hematopoietically-expressed homeobox protein hhex-like,,Un,,,,,,
46731,Pocillopora damicornis,113683504,0,live,LOC113683504,pdam_00000075,trace amine-associated receptor 7c-like,trace amine-associated receptor 7c-like,,Un,,,,,,
46731,Pocillopora damicornis,113683503,0,live,LOC113683503,pdam_00018626,mirror-image polydactyly gene 1 protein-like,mirror-image polydactyly gene 1 protein-like,,Un,,,,,,
46731,Pocillopora damicornis,113683502,0,live,LOC113683502,pdam_00000074,vacuolar protein sorting-associated protein 45-like,vacuolar protein sorting-associated protein 45-like,,Un,,,,,,
46731,Pocillopora damicornis,113683501,0,live,LOC113683501,pdam_00000070,myosin-2-like,myosin-2-like,,Un,,,,,,
46731,Pocillopora damicornis,113683500,0,live,LOC113683500,pdam_00000069,uncharacterized LOC113683500,uncharacterized protein LOC113683500,,Un,,,,,,
46731,Pocillopora damicornis,113683499,0,live,LOC113683499,pdam_00000025,general transcription factor IIH subunit 2-like,general transcription factor IIH subunit 2-like,,Un,,,,,,
46731,Pocillopora damicornis,113683498,0,live,LOC113683498,pdam_00000024,arachidonate 5-lipoxygenase-like,arachidonate 5-lipoxygenase-like,,Un,,,,,,
46731,Pocillopora damicornis,113683497,0,live,LOC113683497,pdam_00000236,phospholipid-transporting ATPase ID-like,phospholipid-transporting ATPase ID-like,,Un,,,,,,
46731,Pocillopora damicornis,113683496,0,live,LOC113683496,pdam_00000134,general transcription factor IIH subunit 4-like,general transcription factor IIH subunit 4-like,,Un,,,,,,
46731,Pocillopora damicornis,113683495,0,live,LOC113683495,pdam_00000133,ATP-binding cassette sub-family A member 2-like,ATP-binding cassette sub-family A member 2-like,,Un,,,,,,
46731,Pocillopora damicornis,113683494,0,live,LOC113683494,pdam_00018624,equilibrative nucleoside transporter 1-like,equilibrative nucleoside transporter 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113683493,0,live,LOC113683493,pdam_00000132,valine--tRNA ligase-like,valine--tRNA ligase-like,,Un,,,,,,
46731,Pocillopora damicornis,113683492,0,live,LOC113683492,pdam_00000118,uncharacterized LOC113683492,uncharacterized protein LOC113683492,,Un,,,,,,
46731,Pocillopora damicornis,113683491,0,live,LOC113683491,pdam_00000081,EVI5-like protein,EVI5-like protein,,Un,,,,,,
46731,Pocillopora damicornis,113683490,0,live,LOC113683490,pdam_00000080,zinc metalloproteinase nas-13-like,zinc metalloproteinase nas-13-like|zinc metalloproteinase nas-14-like,,Un,,,,,,
46731,Pocillopora damicornis,113683489,0,live,LOC113683489,,uncharacterized LOC113683489,,,Un,,,,,,
46731,Pocillopora damicornis,113683488,0,live,LOC113683488,,uncharacterized LOC113683488,,,Un,,,,,,
46731,Pocillopora damicornis,113683487,0,live,LOC113683487,pdam_00000139,probable low affinity copper uptake protein 2,probable low affinity copper uptake protein 2,,Un,,,,,,
46731,Pocillopora damicornis,113683486,0,live,LOC113683486,pdam_00000138,"dimethylglycine dehydrogenase, mitochondrial-like","dimethylglycine dehydrogenase, mitochondrial-like",,Un,,,,,,
46731,Pocillopora damicornis,113683485,0,live,LOC113683485,pdam_00018620,"methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial-like","methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial-like",,Un,,,,,,
46731,Pocillopora damicornis,113683484,0,live,LOC113683484,pdam_00000228,uncharacterized LOC113683484,uncharacterized protein LOC113683484,,Un,,,,,,
46731,Pocillopora damicornis,113683483,0,live,LOC113683483,pdam_00000226,uncharacterized LOC113683483,uncharacterized protein LOC113683483,,Un,,,,,,
46731,Pocillopora damicornis,113683482,0,live,LOC113683482,,rho guanine nucleotide exchange factor 28-like,LOW QUALITY PROTEIN: rho guanine nucleotide exchange factor 28-like,,Un,,,,,,
46731,Pocillopora damicornis,113683481,0,live,LOC113683481,pdam_00000197,mucin-17-like,mucin-17-like,,Un,,,,,,
46731,Pocillopora damicornis,113683480,0,live,LOC113683480,,probable palmitoyltransferase ZDHHC24,probable palmitoyltransferase ZDHHC24,,Un,,,,,,
46731,Pocillopora damicornis,113683479,0,live,LOC113683479,pdam_00000136,protein-tyrosine sulfotransferase-like,protein-tyrosine sulfotransferase-like,,Un,,,,,,
46731,Pocillopora damicornis,113683478,0,live,LOC113683478,pdam_00000135,suppressor APC domain-containing protein 2-like,suppressor APC domain-containing protein 2-like,,Un,,,,,,
46731,Pocillopora damicornis,113683477,0,live,LOC113683477,,kinesin-like protein unc-104,kinesin-like protein unc-104,,Un,,,,,,
46731,Pocillopora damicornis,113683476,0,live,LOC113683476,pdam_00000158,zinc finger CCHC domain-containing protein 9-like,zinc finger CCHC domain-containing protein 9-like,,Un,,,,,,
46731,Pocillopora damicornis,113683475,0,live,LOC113683475,pdam_00000157,uncharacterized LOC113683475,uncharacterized protein LOC113683475,,Un,,,,,,
46731,Pocillopora damicornis,113683474,0,live,LOC113683474,pdam_00018631,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1-like","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1-like",,Un,,,,,,
46731,Pocillopora damicornis,113683473,0,live,LOC113683473,pdam_00000206,tyrosine-protein kinase CSK-like,tyrosine-protein kinase CSK-like,,Un,,,,,,
46731,Pocillopora damicornis,113683472,0,live,LOC113683472,pdam_00000046,hemicentin-1-like,hemicentin-1-like,,Un,,,,,,
46731,Pocillopora damicornis,113683471,0,live,LOC113683471,pdam_00000018,ras-related protein Rap-2b-like,ras-related protein Rap-2b-like,,Un,,,,,,
46731,Pocillopora damicornis,113683470,0,live,LOC113683470,pdam_00000019,uncharacterized LOC113683470,uncharacterized protein LOC113683470,,Un,,,,,,
46731,Pocillopora damicornis,113683469,0,live,LOC113683469,pdam_00000020,neuropeptide FF receptor 1-like,neuropeptide FF receptor 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113683468,0,live,LOC113683468,pdam_00000017,galactosylceramide sulfotransferase-like,galactosylceramide sulfotransferase-like,,Un,,,,,,
46731,Pocillopora damicornis,113683467,0,live,LOC113683467,pdam_00000156,uncharacterized LOC113683467,uncharacterized protein LOC113683467,,Un,,,,,,
46731,Pocillopora damicornis,113683466,0,live,LOC113683466,pdam_00000054,DENN domain-containing protein 4B-like,DENN domain-containing protein 4B-like,,Un,,,,,,
46731,Pocillopora damicornis,113683465,0,live,LOC113683465,,uncharacterized LOC113683465,,,Un,,,,,,
46731,Pocillopora damicornis,113683464,0,live,LOC113683464,,uncharacterized LOC113683464,uncharacterized protein LOC113683464,,Un,,,,,,
46731,Pocillopora damicornis,113683463,0,live,LOC113683463,,uncharacterized LOC113683463,uncharacterized protein LOC113683463,,Un,,,,,,
46731,Pocillopora damicornis,113683462,0,live,LOC113683462,,schlafen family member 13-like,LOW QUALITY PROTEIN: schlafen family member 13-like,,Un,,,,,,
46731,Pocillopora damicornis,113683461,0,live,LOC113683461,pdam_00000168,guanine nucleotide-binding protein subunit beta-5-like,guanine nucleotide-binding protein subunit beta-5-like,,Un,,,,,,
46731,Pocillopora damicornis,113683460,0,live,LOC113683460,pdam_00000169,tetratricopeptide repeat protein 24-like,tetratricopeptide repeat protein 24-like,,Un,,,,,,
46731,Pocillopora damicornis,113683459,0,live,LOC113683459,pdam_00000167,translocon-associated protein subunit beta-like,translocon-associated protein subunit beta-like,,Un,,,,,,
46731,Pocillopora damicornis,113683458,0,live,LOC113683458,pdam_00000238,myb-like protein X,myb-like protein X,,Un,,,,,,
46731,Pocillopora damicornis,113683457,0,live,LOC113683457,,degenerin mec-10-like,LOW QUALITY PROTEIN: degenerin mec-10-like,,Un,,,,,,
46731,Pocillopora damicornis,113683456,0,live,LOC113683456,pdam_00000230,acid-sensing ion channel 4-A-like,acid-sensing ion channel 4-A-like,,Un,,,,,,
46731,Pocillopora damicornis,113683455,0,live,LOC113683455,pdam_00000224,uncharacterized LOC113683455,uncharacterized protein LOC113683455,,Un,,,,,,
46731,Pocillopora damicornis,113683454,0,live,LOC113683454,pdam_00000217,skeletal aspartic acid-rich protein 1-like,skeletal aspartic acid-rich protein 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113683453,0,live,LOC113683453,pdam_00018630,alpha-glucosidase 2-like,uncharacterized protein LOC113683453,,Un,,,,,,
46731,Pocillopora damicornis,113683452,0,live,LOC113683452,,uncharacterized LOC113683452,,,Un,,,,,,
46731,Pocillopora damicornis,113683451,0,live,LOC113683451,pdam_00000208,schlafen family member 9-like,schlafen family member 9-like,,Un,,,,,,
46731,Pocillopora damicornis,113683450,0,live,LOC113683450,pdam_00000199,kelch domain-containing protein 1-like,kelch domain-containing protein 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113683449,0,live,LOC113683449,,kinesin-like protein KIF1C,kinesin-like protein KIF1C,,Un,,,,,,
46731,Pocillopora damicornis,113683448,0,live,LOC113683448,,melanocortin receptor 5-like,melanocortin receptor 5-like,,Un,,,,,,
46731,Pocillopora damicornis,113683447,0,live,LOC113683447,,histamine H2 receptor-like,histamine H2 receptor-like,,Un,,,,,,
46731,Pocillopora damicornis,113683446,0,live,LOC113683446,,"acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase-like","acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase-like",,Un,,,,,,
46731,Pocillopora damicornis,113683445,0,live,LOC113683445,pdam_00000140,uncharacterized LOC113683445,uncharacterized protein LOC113683445,,Un,,,,,,
46731,Pocillopora damicornis,113683444,0,live,LOC113683444,pdam_00018617,tubulin polyglutamylase complex subunit 1-like,tubulin polyglutamylase complex subunit 1-like,,Un,,,,,,
46731,Pocillopora damicornis,113683443,0,live,LOC113683443,,fatty-acid amide hydrolase 2-A pseudogene,,,Un,,,,,,
46731,Pocillopora damicornis,113683442,0,live,LOC113683442,pdam_00000130,putative methyltransferase C9orf114 homolog,putative methyltransferase C9orf114 homolog,,Un,,,,,,
46731,Pocillopora damicornis,113683441,0,live,LOC113683441,pdam_00000128,transmembrane protein 163-like,transmembrane protein 163-like,,Un,,,,,,
46731,Pocillopora damicornis,113683440,0,live,LOC113683440,pdam_00000123,transmembrane protein 163-like,transmembrane protein 163-like,,Un,,,,,,
46731,Pocillopora damicornis,113683439,0,live,LOC113683439,,uncharacterized LOC113683439,uncharacterized protein LOC113683439,,Un,,,,,,
46731,Pocillopora damicornis,113683438,0,live,LOC113683438,,uncharacterized LOC113683438,uncharacterized protein LOC113683438,,Un,,,,,,
46731,Pocillopora damicornis,113683437,0,live,LOC113683437,,melatonin receptor type 1C-like,melatonin receptor type 1C-like,,Un,,,,,,
46731,Pocillopora damicornis,113683436,0,live,LOC113683436,,uncharacterized LOC113683436,,,Un,,,,,,
46731,Pocillopora damicornis,113683435,0,live,LOC113683435,pdam_00000102,uncharacterized LOC113683435,uncharacterized protein LOC113683435,,Un,,,,,,
46731,Pocillopora damicornis,113683434,0,live,LOC113683434,pdam_00000147,probable low affinity copper uptake protein 2,probable low affinity copper uptake protein 2,,Un,,,,,,
46731,Pocillopora damicornis,113683433,0,live,LOC113683433,pdam_00018619,uncharacterized LOC113683433,uncharacterized protein LOC113683433,,Un,,,,,,
46731,Pocillopora damicornis,113683432,0,live,LOC113683432,pdam_00000098,uncharacterized LOC113683432,uncharacterized protein LOC113683432,,Un,,,,,,
46731,Pocillopora damicornis,113683431,0,live,LOC113683431,,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like,LOW QUALITY PROTEIN: serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like,,Un,,,,,,
46731,Pocillopora damicornis,113683430,0,live,LOC113683430,,histamine H2 receptor-like,,,Un,,,,,,
46731,Pocillopora damicornis,113683429,0,live,LOC113683429,pdam_00000083,uncharacterized LOC113683429,uncharacterized protein LOC113683429,,Un,,,,,,
46731,Pocillopora damicornis,113683428,0,live,LOC113683428,pdam_00000079,uncharacterized LOC113683428,uncharacterized protein LOC113683428,,Un,,,,,,
46731,Pocillopora damicornis,113683427,0,live,LOC113683427,pdam_00000072,uncharacterized LOC113683427,uncharacterized protein LOC113683427,,Un,,,,,,
46731,Pocillopora damicornis,113683426,0,live,LOC113683426,,uncharacterized LOC113683426,,,Un,,,,,,
46731,Pocillopora damicornis,113683425,0,live,LOC113683425,pdam_00000057,protocadherin Fat 4-like,protocadherin Fat 4-like,,Un,,,,,,
46731,Pocillopora damicornis,113683424,0,live,LOC113683424,pdam_00000055,protein decapentaplegic-like,protein decapentaplegic-like,,Un,,,,,,
46731,Pocillopora damicornis,113683423,0,live,LOC113683423,,protogenin-like,protogenin-like,,Un,,,,,,
46731,Pocillopora damicornis,113683422,0,live,LOC113683422,pdam_00018618,angio-associated migratory cell protein-like,angio-associated migratory cell protein-like,,Un,,,,,,
46731,Pocillopora damicornis,113683421,0,live,LOC113683421,pdam_00000045,uncharacterized LOC113683421,uncharacterized protein LOC113683421,,Un,,,,,,
46731,Pocillopora damicornis,113683420,0,live,LOC113683420,pdam_00000041,uncharacterized LOC113683420,uncharacterized protein LOC113683420,,Un,,,,,,
46731,Pocillopora damicornis,113683419,0,live,LOC113683419,pdam_00000035,melanocortin receptor 5-like,melanocortin receptor 5-like,,Un,,,,,,
