"","gene_id","scaffold","gene.start","gene.stop","length","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare","X6_1","X7_1","X8_1","X9_1","X21_1","X22_1","X23_1","X25_1","X26_1","X27_1","X29_1","X34_1"
"349","plut2.m8.1212","Sc0000008",1428186,1439338,11152,"GO:0006213",0.0199405826127857,0.999900241665634,1,2,"pyrimidine nucleoside metabolic process","BP",180.48500445574,0.782628118801629,0.21896843848903,3.5741594734021,0.000351354747603249,0.0495281256598525,"CvsMid",682,223,85,97,162,170,240,461,413,121,75,53
"350","plut2.m8.12124","Sc0000156",123766,124648,882,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","plut2.m8.12126","Sc0000156",262569,268146,5577,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","plut2.m8.1213","Sc0000008",1424527,1425643,1116,"GO:0006213",0.0199405826127857,0.999900241665634,1,2,"pyrimidine nucleoside metabolic process","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","plut2.m8.12137","Sc0000156",295442,314834,19392,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","plut2.m8.12138","Sc0000156",355403,379219,23816,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","plut2.m8.1214","Sc0000008",1516266,1546878,30612,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","plut2.m8.12141","Sc0000156",386615,396174,9559,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","plut2.m8.12151","Sc0000156",507867,509567,1700,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","plut2.m8.12162","Sc0000156",821793,823187,1394,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","plut2.m8.12165","Sc0000157",68293,84859,16566,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","plut2.m8.12165","Sc0000157",68293,84859,16566,"GO:0005871",0.0102924440737289,0.99895052510362,3,45,"kinesin complex","CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","plut2.m8.12169","Sc0000157",173359,176789,3430,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","plut2.m8.1217","Sc0000008",1554511,1560105,5594,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","plut2.m8.12181","Sc0000157",263528,265792,2264,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",12.8314933703619,-1.97814777594707,0.412815981664605,-4.79183913367538,1.65259387104823e-06,0.000725488709390174,"CvsMid",12,16,14,3,19,11,13,10,10,12,15,8
"364","plut2.m8.12181","Sc0000157",263528,265792,2264,"GO:0005871",0.0102924440737289,0.99895052510362,3,45,"kinesin complex","CC",12.8314933703619,-1.97814777594707,0.412815981664605,-4.79183913367538,1.65259387104823e-06,0.000725488709390174,"CvsMid",12,16,14,3,19,11,13,10,10,12,15,8
"365","plut2.m8.12185","Sc0000157",306831,313898,7067,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","plut2.m8.12185","Sc0000157",306831,313898,7067,"GO:0005871",0.0102924440737289,0.99895052510362,3,45,"kinesin complex","CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","plut2.m8.12186","Sc0000157",291084,292553,1469,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","plut2.m8.12186","Sc0000157",291084,292553,1469,"GO:0005871",0.0102924440737289,0.99895052510362,3,45,"kinesin complex","CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","plut2.m8.12189","Sc0000157",359565,382856,23291,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","plut2.m8.1219","Sc0000008",1510214,1516196,5982,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","plut2.m8.12191","Sc0000157",326250,351546,25296,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","plut2.m8.12192","Sc0000157",431916,442282,10366,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","plut2.m8.12195","Sc0000157",517677,531710,14033,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","plut2.m8.122","Sc0000000",2004198,2014002,9804,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","plut2.m8.12203","Sc0000157",777537,786371,8834,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","plut2.m8.12207","Sc0000157",668683,687357,18674,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","plut2.m8.12222","Sc0000158",110305,111315,1010,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","plut2.m8.12229","Sc0000158",229758,236554,6796,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","plut2.m8.12259","Sc0000158",728059,739122,11063,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","plut2.m8.12275","Sc0000158",785010,824514,39504,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","plut2.m8.12301","Sc0000159",635562,647537,11975,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","plut2.m8.12311","Sc0000159",734205,750317,16112,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","plut2.m8.12322","Sc0000160",45575,53396,7821,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","plut2.m8.1233","Sc0000008",1780268,1825987,45719,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","plut2.m8.12332","Sc0000160",238927,241191,2264,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","plut2.m8.1235","Sc0000008",1926247,1930262,4015,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","plut2.m8.12352","Sc0000160",572650,579182,6532,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","plut2.m8.12354","Sc0000160",566814,568135,1321,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","plut2.m8.12361","Sc0000160",626635,651340,24705,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","plut2.m8.12363","Sc0000160",581895,594328,12433,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","plut2.m8.12366","Sc0000160",776474,780348,3874,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","plut2.m8.1238","Sc0000008",1866021,1902846,36825,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","plut2.m8.12380","Sc0000161",51500,53521,2021,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","plut2.m8.12381","Sc0000161",9110,51230,42120,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","plut2.m8.12385","Sc0000161",136326,165979,29653,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","plut2.m8.12393","Sc0000161",366438,386014,19576,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","plut2.m8.12424","Sc0000161",762014,769649,7635,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","plut2.m8.12450","Sc0000162",294930,333287,38357,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","plut2.m8.12451","Sc0000162",435403,450300,14897,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","plut2.m8.12474","Sc0000162",728071,764229,36158,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","plut2.m8.12479","Sc0000163",2157,40589,38432,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","plut2.m8.12480","Sc0000163",72723,89671,16948,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","plut2.m8.12488","Sc0000163",257207,262241,5034,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","plut2.m8.12489","Sc0000163",196227,201923,5696,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","plut2.m8.12490","Sc0000163",182384,186830,4446,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","plut2.m8.12491","Sc0000163",174629,181338,6709,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","plut2.m8.12492","Sc0000163",233117,238840,5723,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","plut2.m8.12493","Sc0000163",153381,157554,4173,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","plut2.m8.12494","Sc0000163",241411,249628,8217,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","plut2.m8.12495","Sc0000163",250021,255319,5298,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","plut2.m8.12499","Sc0000163",303097,304243,1146,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","plut2.m8.12501","Sc0000163",312582,314310,1728,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","plut2.m8.12502","Sc0000163",356446,361763,5317,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","plut2.m8.12513","Sc0000163",422827,430493,7666,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","plut2.m8.12515","Sc0000163",378702,404706,26004,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","plut2.m8.12516","Sc0000163",408170,417921,9751,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","plut2.m8.12520","Sc0000163",540323,560711,20388,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","plut2.m8.12533","Sc0000163",622616,629511,6895,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","plut2.m8.12555","Sc0000163",792170,804447,12277,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","plut2.m8.12556","Sc0000163",838805,863885,25080,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","plut2.m8.12575","Sc0000164",262964,289661,26697,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","plut2.m8.1258","Sc0000009",113626,147303,33677,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","plut2.m8.12584","Sc0000164",419727,422163,2436,"GO:0005200",0.000410920601514889,0.999987856391712,3,15,"structural constituent of cytoskeleton","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","plut2.m8.12584","Sc0000164",419727,422163,2436,"GO:0007017",0.000720866884659495,0.999973407738549,3,18,"microtubule-based process","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","plut2.m8.12584","Sc0000164",419727,422163,2436,"GO:0005874",0.000720866884678601,0.999973407738548,3,18,"microtubule","CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","plut2.m8.12586","Sc0000164",452079,480034,27955,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","plut2.m8.12608","Sc0000165",39514,65452,25938,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","plut2.m8.12638","Sc0000165",795240,799762,4522,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","plut2.m8.12647","Sc0000165",849587,854501,4914,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","plut2.m8.12658","Sc0000166",227356,247943,20587,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","plut2.m8.12661","Sc0000166",195988,211987,15999,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","plut2.m8.1267","Sc0000009",350488,357398,6910,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","plut2.m8.12672","Sc0000166",437216,450975,13759,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","plut2.m8.12692","Sc0000166",778177,779898,1721,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","plut2.m8.12700","Sc0000167",55330,59213,3883,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","plut2.m8.12701","Sc0000167",7858,26855,18997,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","plut2.m8.12714","Sc0000167",476299,485370,9071,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","plut2.m8.1273","Sc0000009",546527,564213,17686,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","plut2.m8.12741","Sc0000167",783933,812733,28800,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","plut2.m8.12750","Sc0000168",268235,274767,6532,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","plut2.m8.12760","Sc0000168",327244,353928,26684,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","plut2.m8.12761","Sc0000168",367604,401827,34223,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","plut2.m8.12771","Sc0000168",492679,508672,15993,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","plut2.m8.12772","Sc0000168",561519,562829,1310,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","plut2.m8.1278","Sc0000009",683037,686168,3131,"GO:0005871",0.0102924440737289,0.99895052510362,3,45,"kinesin complex","CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","plut2.m8.1278","Sc0000009",683037,686168,3131,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","plut2.m8.12810","Sc0000169",334238,369337,35099,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","plut2.m8.12812","Sc0000169",284064,297387,13323,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","plut2.m8.12816","Sc0000169",376615,395128,18513,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","plut2.m8.12832","Sc0000169",578713,605789,27076,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","plut2.m8.12841","Sc0000169",699213,714597,15384,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","plut2.m8.12846","Sc0000169",755517,760906,5389,"GO:0005201",0.0383710324555699,0.996389823980437,2,31,"extracellular matrix structural constituent","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","plut2.m8.12872","Sc0000170",304177,325686,21509,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","plut2.m8.12879","Sc0000170",515244,524846,9602,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","plut2.m8.12881","Sc0000170",483069,513198,30129,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","plut2.m8.12887","Sc0000170",811182,828828,17646,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","plut2.m8.12888","Sc0000170",779881,783635,3754,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",20.0083631487592,-1.50433695918372,0.379979944060621,-3.95899042225166,7.52672548159064e-05,0.0148266842339282,"CvsMid",25,35,22,6,23,12,23,20,16,18,18,12
